,agent1
ep317,14.0
ep318,8.0
ep319,12.0
ep320,9.0
ep321,13.0
ep322,5.0
ep323,10.0
ep324,15.0
ep325,17.0
ep326,10.0
ep327,14.0
ep328,13.0
ep329,11.0
ep330,7.0
ep331,11.0
ep332,9.0
ep333,11.0
ep334,7.0
ep335,13.0
ep336,15.0
ep337,9.0
ep338,10.0
ep339,12.0
ep340,10.0
ep341,7.0
ep342,17.0
ep343,5.0
ep344,10.0
ep345,7.0
ep346,12.0
ep347,6.0
ep348,8.0
ep349,11.0
ep350,17.0
ep351,6.0
ep352,11.0
ep353,10.0
ep354,10.0
ep355,12.0
ep356,7.0
ep357,11.0
ep358,12.0
ep359,16.0
ep360,8.0
ep361,12.0
ep362,15.0
ep363,5.0
ep364,9.0
ep365,9.0
ep366,10.0
ep367,8.0
ep368,7.0
ep369,6.0
ep370,7.0
ep371,10.0
ep372,15.0
ep373,9.0
ep374,5.0
ep375,12.0
ep376,8.0
ep377,13.0
ep378,8.0
ep379,11.0
ep380,7.0
ep381,11.0
ep382,11.0
ep383,17.0
ep384,5.0
ep385,11.0
ep386,7.0
ep387,11.0
ep388,9.0
ep389,8.0
ep390,20.0
ep391,5.0
ep392,11.0
ep393,15.0
ep394,7.0
ep395,6.0
ep396,7.0
ep397,7.0
ep398,13.0
ep399,13.0
ep400,11.0
ep401,5.0
ep402,9.0
ep403,14.0
ep404,15.0
ep405,17.0
ep406,6.0
ep407,14.0
ep408,11.0
ep409,5.0
ep410,8.0
ep411,8.0
ep412,9.0
ep413,11.0
ep414,7.0
ep415,11.0
ep416,13.0
ep417,9.0
ep418,6.0
ep419,10.0
ep420,10.0
ep421,8.0
ep422,9.0
ep423,11.0
ep424,15.0
ep425,13.0
ep426,5.0
ep427,12.0
ep428,9.0
ep429,15.0
ep430,9.0
ep431,9.0
ep432,11.0
ep433,5.0
ep434,9.0
ep435,5.0
ep436,15.0
ep437,12.0
ep438,6.0
ep439,10.0
ep440,11.0
ep441,11.0
ep442,11.0
ep443,8.0
ep444,5.0
ep445,13.0
ep446,10.0
ep447,8.0
ep448,16.0
ep449,9.0
ep450,9.0
ep451,9.0
ep452,7.0
ep453,11.0
ep454,16.0
ep455,10.0
ep456,8.0
ep457,12.0
ep458,11.0
ep459,6.0
ep460,11.0
ep461,9.0
ep462,10.0
ep463,8.0
ep464,13.0
ep465,12.0
ep466,5.0
ep467,6.0
ep468,6.0
ep469,8.0
ep470,7.0
ep471,7.0
ep472,10.0
ep473,5.0
ep474,14.0
ep475,14.0
ep476,9.0
ep477,7.0
ep478,9.0
ep479,8.0
ep480,7.0
ep481,8.0
ep482,11.0
ep483,9.0
ep484,9.0
ep485,9.0
ep486,9.0
ep487,7.0
ep488,8.0
ep489,10.0
ep490,17.0
ep491,5.0
ep492,6.0
ep493,8.0
ep494,16.0
ep495,12.0
ep496,9.0
ep497,7.0
ep498,12.0
ep499,11.0
ep500,19.0
ep501,5.0
ep502,5.0
ep503,5.0
ep504,10.0
ep505,9.0
ep506,13.0
ep507,5.0
ep508,8.0
ep509,11.0
ep510,12.0
ep511,16.0
ep512,5.0
ep513,10.0
ep514,5.0
ep515,15.0
ep516,8.0
ep517,6.0
ep518,7.0
ep519,10.0
ep520,8.0
ep521,15.0
ep522,15.0
ep523,11.0
ep524,13.0
ep525,7.0
ep526,5.0
ep527,7.0
ep528,7.0
ep529,5.0
ep530,10.0
ep531,5.0
ep532,7.0
ep533,11.0
ep534,13.0
ep535,10.0
ep536,16.0
ep537,6.0
ep538,16.0
ep539,12.0
ep540,11.0
ep541,9.0
ep542,10.0
ep543,11.0
ep544,7.0
ep545,5.0
ep546,9.0
ep547,15.0
ep548,9.0
ep549,11.0
ep550,10.0
ep551,7.0
ep552,5.0
ep553,14.0
ep554,10.0
ep555,9.0
ep556,9.0
ep557,7.0
ep558,12.0
ep559,12.0
ep560,7.0
ep561,7.0
ep562,16.0
ep563,13.0
ep564,9.0
ep565,8.0
ep566,10.0
ep567,6.0
ep568,14.0
ep569,9.0
ep570,8.0
ep571,12.0
ep572,7.0
ep573,12.0
ep574,12.0
ep575,10.0
ep576,8.0
ep577,15.0
ep578,5.0
ep579,13.0
ep580,10.0
ep581,12.0
ep582,10.0
ep583,13.0
ep584,12.0
ep585,6.0
ep586,16.0
ep587,9.0
ep588,11.0
ep589,13.0
ep590,9.0
ep591,11.0
ep592,10.0
ep593,5.0
ep594,11.0
ep595,12.0
ep596,5.0
ep597,11.0
ep598,11.0
ep599,10.0
ep600,7.0
ep601,16.0
ep602,5.0
ep603,16.0
ep604,11.0
ep605,9.0
ep606,7.0
ep607,8.0
ep608,7.0
ep609,13.0
ep610,5.0
ep611,12.0
ep612,9.0
ep613,7.0
ep614,8.0
ep615,10.0
ep616,9.0
ep617,21.0
ep618,7.0
ep619,7.0
ep620,7.0
ep621,7.0
ep622,9.0
ep623,7.0
ep624,13.0
ep625,14.0
ep626,10.0
ep627,5.0
ep628,10.0
ep629,7.0
ep630,10.0
ep631,14.0
ep632,11.0
ep633,15.0
ep634,8.0
ep635,13.0
ep636,5.0
ep637,9.0
ep638,6.0
ep639,11.0
ep640,9.0
ep641,15.0
ep642,9.0
ep643,11.0
ep644,5.0
ep645,13.0
ep646,9.0
ep647,5.0
ep648,9.0
ep649,8.0
ep650,6.0
ep651,5.0
ep652,7.0
ep653,6.0
ep654,9.0
ep655,14.0
ep656,10.0
ep657,7.0
ep658,11.0
ep659,13.0
ep660,10.0
ep661,8.0
ep662,11.0
ep663,6.0
ep664,15.0
ep665,7.0
ep666,6.0
ep667,17.0
ep668,7.0
ep669,9.0
ep670,10.0
ep671,14.0
ep672,6.0
ep673,13.0
ep674,7.0
ep675,7.0
ep676,7.0
ep677,12.0
ep678,5.0
ep679,5.0
ep680,8.0
ep681,9.0
ep682,11.0
ep683,14.0
ep684,5.0
ep685,10.0
ep686,6.0
ep687,9.0
ep688,9.0
ep689,11.0
ep690,14.0
ep691,16.0
ep692,7.0
ep693,10.0
ep694,10.0
ep695,10.0
ep696,9.0
ep697,5.0
ep698,12.0
ep699,14.0
ep700,9.0
ep701,13.0
ep702,11.0
ep703,16.0
ep704,9.0
ep705,13.0
ep706,11.0
ep707,7.0
ep708,13.0
ep709,11.0
ep710,6.0
ep711,9.0
ep712,14.0
ep713,10.0
ep714,13.0
ep715,14.0
ep716,18.0
ep717,9.0
ep718,11.0
ep719,7.0
ep720,6.0
ep721,15.0
ep722,9.0
ep723,6.0
ep724,5.0
ep725,10.0
ep726,9.0
ep727,5.0
ep728,7.0
ep729,6.0
ep730,6.0
ep731,10.0
ep732,7.0
ep733,9.0
ep734,7.0
ep735,6.0
ep736,11.0
ep737,8.0
ep738,8.0
ep739,12.0
ep740,7.0
ep741,14.0
ep742,9.0
ep743,11.0
ep744,9.0
ep745,13.0
ep746,10.0
ep747,9.0
ep748,9.0
ep749,5.0
ep750,13.0
ep751,5.0
ep752,9.0
ep753,11.0
ep754,7.0
ep755,9.0
ep756,7.0
ep757,7.0
ep758,15.0
ep759,5.0
ep760,9.0
ep761,11.0
ep762,5.0
ep763,12.0
ep764,7.0
ep765,13.0
ep766,5.0
ep767,15.0
ep768,9.0
ep769,11.0
ep770,10.0
ep771,11.0
ep772,7.0
ep773,6.0
ep774,9.0
ep775,10.0
ep776,11.0
ep777,11.0
ep778,14.0
ep779,7.0
ep780,12.0
ep781,14.0
ep782,11.0
ep783,5.0
ep784,12.0
ep785,11.0
ep786,11.0
ep787,12.0
ep788,6.0
ep789,18.0
ep790,5.0
ep791,12.0
ep792,12.0
ep793,12.0
ep794,5.0
ep795,7.0
ep796,8.0
ep797,7.0
ep798,10.0
ep799,7.0
ep800,7.0
ep801,7.0
ep802,16.0
ep803,8.0
ep804,6.0
ep805,14.0
ep806,8.0
ep807,5.0
ep808,7.0
ep809,5.0
ep810,5.0
ep811,10.0
ep812,8.0
ep813,11.0
ep814,12.0
ep815,14.0
ep816,12.0
ep817,10.0
ep818,8.0
ep819,7.0
ep820,9.0
ep821,13.0
ep822,10.0
ep823,7.0
ep824,9.0
ep825,10.0
ep826,12.0
ep827,9.0
ep828,5.0
ep829,12.0
ep830,13.0
ep831,10.0
ep832,14.0
ep833,18.0
ep834,15.0
ep835,7.0
ep836,12.0
ep837,5.0
ep838,5.0
ep839,10.0
ep840,12.0
ep841,9.0
ep842,8.0
ep843,11.0
ep844,12.0
ep845,7.0
ep846,9.0
ep847,5.0
ep848,7.0
ep849,10.0
ep850,5.0
ep851,10.0
ep852,6.0
ep853,10.0
ep854,11.0
ep855,5.0
ep856,14.0
ep857,11.0
ep858,13.0
ep859,11.0
ep860,7.0
ep861,14.0
ep862,13.0
ep863,10.0
ep864,7.0
ep865,12.0
ep866,8.0
ep867,13.0
ep868,14.0
ep869,20.0
ep870,12.0
ep871,5.0
ep872,9.0
ep873,13.0
ep874,10.0
ep875,7.0
ep876,8.0
ep877,8.0
ep878,8.0
ep879,7.0
ep880,7.0
ep881,17.0
ep882,11.0
ep883,9.0
ep884,5.0
ep885,11.0
ep886,13.0
ep887,7.0
ep888,13.0
ep889,12.0
ep890,13.0
ep891,6.0
ep892,9.0
ep893,5.0
ep894,9.0
ep895,9.0
ep896,5.0
ep897,12.0
ep898,14.0
ep899,8.0
ep900,7.0
ep901,10.0
ep902,13.0
ep903,7.0
ep904,10.0
ep905,18.0
ep906,5.0
ep907,9.0
ep908,9.0
ep909,12.0
ep910,15.0
ep911,11.0
ep912,11.0
ep913,12.0
ep914,13.0
ep915,11.0
ep916,5.0
ep917,6.0
ep918,13.0
ep919,7.0
ep920,9.0
ep921,5.0
ep922,12.0
ep923,13.0
ep924,14.0
ep925,13.0
ep926,7.0
ep927,11.0
ep928,10.0
ep929,9.0
ep930,7.0
ep931,5.0
ep932,9.0
ep933,5.0
ep934,13.0
ep935,8.0
ep936,7.0
ep937,9.0
ep938,13.0
ep939,11.0
ep940,15.0
ep941,10.0
ep942,7.0
ep943,15.0
ep944,10.0
ep945,8.0
ep946,12.0
ep947,15.0
ep948,9.0
ep949,12.0
ep950,13.0
ep951,17.0
ep952,7.0
ep953,8.0
ep954,5.0
ep955,12.0
ep956,7.0
ep957,6.0
ep958,11.0
ep959,13.0
ep960,7.0
ep961,5.0
ep962,8.0
ep963,10.0
ep964,12.0
ep965,6.0
ep966,7.0
ep967,13.0
ep968,9.0
ep969,7.0
ep970,11.0
ep971,9.0
ep972,5.0
ep973,5.0
ep974,11.0
ep975,15.0
ep976,10.0
ep977,7.0
ep978,9.0
ep979,7.0
ep980,9.0
ep981,5.0
ep982,12.0
ep983,5.0
ep984,11.0
ep985,8.0
ep986,14.0
ep987,18.0
ep988,10.0
ep989,13.0
ep990,9.0
ep991,11.0
ep992,18.0
ep993,7.0
ep994,8.0
ep995,12.0
ep996,11.0
ep997,11.0
ep998,19.0
ep999,11.0
ep1000,5.0
ep1001,13.0
ep1002,8.0
ep1003,6.0
ep1004,14.0
ep1005,6.0
ep1006,14.0
ep1007,15.0
ep1008,17.0
ep1009,5.0
ep1010,5.0
ep1011,14.0
ep1012,13.0
ep1013,13.0
ep1014,7.0
ep1015,8.0
ep1016,5.0
ep1017,8.0
ep1018,8.0
ep1019,5.0
ep1020,11.0
ep1021,12.0
ep1022,9.0
ep1023,21.0
ep1024,11.0
ep1025,7.0
ep1026,11.0
ep1027,15.0
ep1028,9.0
ep1029,10.0
ep1030,5.0
ep1031,9.0
ep1032,10.0
ep1033,13.0
ep1034,7.0
ep1035,12.0
ep1036,7.0
ep1037,5.0
ep1038,8.0
ep1039,13.0
ep1040,19.0
ep1041,14.0
ep1042,9.0
ep1043,14.0
ep1044,7.0
ep1045,9.0
ep1046,9.0
ep1047,7.0
ep1048,11.0
ep1049,11.0
ep1050,13.0
ep1051,11.0
ep1052,19.0
ep1053,11.0
ep1054,11.0
ep1055,10.0
ep1056,8.0
ep1057,12.0
ep1058,7.0
ep1059,13.0
ep1060,14.0
ep1061,9.0
ep1062,15.0
ep1063,7.0
ep1064,9.0
ep1065,11.0
ep1066,10.0
ep1067,12.0
ep1068,5.0
ep1069,12.0
ep1070,9.0
ep1071,10.0
ep1072,12.0
ep1073,13.0
ep1074,15.0
ep1075,15.0
ep1076,17.0
ep1077,7.0
ep1078,16.0
ep1079,14.0
ep1080,5.0
ep1081,9.0
ep1082,14.0
ep1083,12.0
ep1084,11.0
ep1085,9.0
ep1086,5.0
ep1087,10.0
ep1088,10.0
ep1089,11.0
ep1090,8.0
ep1091,9.0
ep1092,6.0
ep1093,15.0
ep1094,15.0
ep1095,7.0
ep1096,10.0
ep1097,13.0
ep1098,13.0
ep1099,6.0
ep1100,10.0
ep1101,8.0
ep1102,8.0
ep1103,17.0
ep1104,9.0
ep1105,5.0
ep1106,16.0
ep1107,12.0
ep1108,11.0
ep1109,14.0
ep1110,6.0
ep1111,6.0
ep1112,5.0
ep1113,12.0
ep1114,14.0
ep1115,15.0
ep1116,17.0
ep1117,14.0
ep1118,13.0
ep1119,9.0
ep1120,13.0
ep1121,5.0
ep1122,7.0
ep1123,14.0
ep1124,10.0
ep1125,13.0
ep1126,13.0
ep1127,12.0
ep1128,13.0
ep1129,12.0
ep1130,7.0
ep1131,10.0
ep1132,11.0
ep1133,7.0
ep1134,7.0
ep1135,10.0
ep1136,7.0
ep1137,11.0
ep1138,15.0
ep1139,9.0
ep1140,12.0
ep1141,12.0
ep1142,9.0
ep1143,7.0
ep1144,12.0
ep1145,11.0
ep1146,9.0
ep1147,8.0
ep1148,6.0
ep1149,7.0
ep1150,12.0
ep1151,12.0
ep1152,7.0
ep1153,12.0
ep1154,8.0
ep1155,7.0
ep1156,5.0
ep1157,5.0
ep1158,11.0
ep1159,17.0
ep1160,11.0
ep1161,11.0
ep1162,14.0
ep1163,15.0
ep1164,5.0
ep1165,11.0
ep1166,7.0
ep1167,5.0
ep1168,5.0
ep1169,5.0
ep1170,7.0
ep1171,9.0
ep1172,10.0
ep1173,12.0
ep1174,6.0
ep1175,5.0
ep1176,11.0
ep1177,5.0
ep1178,14.0
ep1179,9.0
ep1180,13.0
ep1181,9.0
ep1182,16.0
ep1183,7.0
ep1184,15.0
ep1185,12.0
ep1186,11.0
ep1187,7.0
ep1188,5.0
ep1189,13.0
ep1190,11.0
ep1191,7.0
ep1192,6.0
ep1193,14.0
ep1194,11.0
ep1195,11.0
ep1196,12.0
ep1197,11.0
ep1198,7.0
ep1199,8.0
ep1200,5.0
ep1201,10.0
ep1202,7.0
ep1203,7.0
ep1204,8.0
ep1205,21.0
ep1206,14.0
ep1207,6.0
ep1208,11.0
ep1209,7.0
ep1210,7.0
ep1211,10.0
ep1212,7.0
ep1213,7.0
ep1214,8.0
ep1215,7.0
ep1216,10.0
ep1217,12.0
ep1218,6.0
ep1219,5.0
ep1220,5.0
ep1221,9.0
ep1222,5.0
ep1223,15.0
ep1224,22.0
ep1225,9.0
ep1226,9.0
ep1227,5.0
ep1228,8.0
ep1229,18.0
ep1230,8.0
ep1231,11.0
ep1232,8.0
ep1233,12.0
ep1234,7.0
ep1235,13.0
ep1236,9.0
ep1237,8.0
ep1238,8.0
ep1239,8.0
ep1240,16.0
ep1241,9.0
ep1242,8.0
ep1243,9.0
ep1244,10.0
ep1245,12.0
ep1246,8.0
ep1247,5.0
ep1248,9.0
ep1249,10.0
ep1250,17.0
ep1251,11.0
ep1252,10.0
ep1253,8.0
ep1254,5.0
ep1255,8.0
ep1256,7.0
ep1257,12.0
ep1258,6.0
ep1259,14.0
ep1260,12.0
ep1261,11.0
ep1262,5.0
ep1263,8.0
ep1264,7.0
ep1265,7.0
ep1266,17.0
ep1267,11.0
ep1268,8.0
ep1269,8.0
ep1270,15.0
ep1271,12.0
ep1272,9.0
ep1273,15.0
ep1274,7.0
ep1275,6.0
ep1276,11.0
ep1277,9.0
ep1278,6.0
ep1279,5.0
ep1280,5.0
ep1281,10.0
ep1282,7.0
ep1283,18.0
ep1284,5.0
ep1285,9.0
ep1286,15.0
ep1287,7.0
ep1288,9.0
ep1289,10.0
ep1290,14.0
ep1291,12.0
ep1292,9.0
ep1293,14.0
ep1294,16.0
ep1295,7.0
ep1296,17.0
ep1297,16.0
ep1298,8.0
ep1299,7.0
ep1300,15.0
ep1301,5.0
ep1302,11.0
ep1303,6.0
ep1304,16.0
ep1305,11.0
ep1306,13.0
ep1307,8.0
ep1308,7.0
ep1309,10.0
ep1310,8.0
ep1311,5.0
ep1312,13.0
ep1313,7.0
ep1314,10.0
ep1315,8.0
ep1316,13.0
ep1317,8.0
ep1318,13.0
ep1319,15.0
ep1320,6.0
ep1321,6.0
ep1322,9.0
ep1323,17.0
ep1324,11.0
ep1325,15.0
ep1326,15.0
ep1327,11.0
ep1328,10.0
ep1329,11.0
ep1330,9.0
ep1331,10.0
ep1332,10.0
ep1333,13.0
ep1334,15.0
ep1335,12.0
ep1336,13.0
ep1337,11.0
ep1338,13.0
ep1339,7.0
ep1340,5.0
ep1341,8.0
ep1342,7.0
ep1343,13.0
ep1344,10.0
ep1345,10.0
ep1346,15.0
ep1347,10.0
ep1348,13.0
ep1349,9.0
ep1350,12.0
ep1351,14.0
ep1352,9.0
ep1353,14.0
ep1354,17.0
ep1355,9.0
ep1356,8.0
ep1357,9.0
ep1358,7.0
ep1359,12.0
ep1360,15.0
ep1361,9.0
ep1362,11.0
ep1363,7.0
ep1364,5.0
ep1365,13.0
ep1366,12.0
ep1367,9.0
ep1368,16.0
ep1369,9.0
ep1370,19.0
ep1371,13.0
ep1372,7.0
ep1373,7.0
ep1374,5.0
ep1375,9.0
ep1376,9.0
ep1377,10.0
ep1378,9.0
ep1379,6.0
ep1380,13.0
ep1381,5.0
ep1382,18.0
ep1383,10.0
ep1384,15.0
ep1385,16.0
ep1386,20.0
ep1387,14.0
ep1388,14.0
ep1389,11.0
ep1390,13.0
ep1391,8.0
ep1392,7.0
ep1393,13.0
ep1394,9.0
ep1395,16.0
ep1396,12.0
ep1397,13.0
ep1398,16.0
ep1399,7.0
ep1400,7.0
ep1401,10.0
ep1402,7.0
ep1403,7.0
ep1404,8.0
ep1405,12.0
ep1406,8.0
ep1407,8.0
ep1408,8.0
ep1409,16.0
ep1410,8.0
ep1411,18.0
ep1412,10.0
ep1413,13.0
ep1414,6.0
ep1415,7.0
ep1416,10.0
ep1417,5.0
ep1418,15.0
ep1419,11.0
ep1420,11.0
ep1421,12.0
ep1422,5.0
ep1423,10.0
ep1424,9.0
ep1425,13.0
ep1426,12.0
ep1427,11.0
ep1428,9.0
ep1429,15.0
ep1430,11.0
ep1431,5.0
ep1432,17.0
ep1433,8.0
ep1434,9.0
ep1435,16.0
ep1436,7.0
ep1437,5.0
ep1438,13.0
ep1439,6.0
ep1440,10.0
ep1441,9.0
ep1442,9.0
ep1443,9.0
ep1444,7.0
ep1445,7.0
ep1446,10.0
ep1447,14.0
ep1448,14.0
ep1449,11.0
ep1450,6.0
ep1451,11.0
ep1452,11.0
ep1453,10.0
ep1454,13.0
ep1455,11.0
ep1456,11.0
ep1457,8.0
ep1458,7.0
ep1459,9.0
ep1460,7.0
ep1461,6.0
ep1462,6.0
ep1463,12.0
ep1464,9.0
ep1465,7.0
ep1466,5.0
ep1467,9.0
ep1468,9.0
ep1469,6.0
ep1470,8.0
ep1471,6.0
ep1472,12.0
ep1473,6.0
ep1474,9.0
ep1475,9.0
ep1476,7.0
ep1477,19.0
ep1478,9.0
ep1479,7.0
ep1480,8.0
ep1481,13.0
ep1482,7.0
ep1483,11.0
ep1484,11.0
ep1485,15.0
ep1486,10.0
ep1487,5.0
ep1488,11.0
ep1489,12.0
ep1490,14.0
ep1491,12.0
ep1492,10.0
ep1493,11.0
ep1494,13.0
ep1495,17.0
ep1496,7.0
ep1497,12.0
ep1498,11.0
ep1499,10.0
ep1500,21.0
ep1501,7.0
ep1502,7.0
ep1503,11.0
ep1504,13.0
ep1505,12.0
ep1506,8.0
ep1507,8.0
ep1508,14.0
ep1509,9.0
ep1510,9.0
ep1511,9.0
ep1512,10.0
ep1513,8.0
ep1514,14.0
ep1515,13.0
ep1516,12.0
ep1517,7.0
ep1518,9.0
ep1519,10.0
ep1520,8.0
ep1521,13.0
ep1522,11.0
ep1523,9.0
ep1524,10.0
ep1525,5.0
ep1526,12.0
ep1527,8.0
ep1528,8.0
ep1529,13.0
ep1530,5.0
ep1531,11.0
ep1532,7.0
ep1533,9.0
ep1534,7.0
ep1535,18.0
ep1536,11.0
ep1537,7.0
ep1538,19.0
ep1539,10.0
ep1540,12.0
ep1541,9.0
ep1542,10.0
ep1543,10.0
ep1544,11.0
ep1545,6.0
ep1546,5.0
ep1547,9.0
ep1548,15.0
ep1549,15.0
ep1550,16.0
ep1551,9.0
ep1552,10.0
ep1553,9.0
ep1554,8.0
ep1555,9.0
ep1556,10.0
ep1557,14.0
ep1558,5.0
ep1559,7.0
ep1560,15.0
ep1561,17.0
ep1562,15.0
ep1563,11.0
ep1564,7.0
ep1565,13.0
ep1566,10.0
ep1567,9.0
ep1568,7.0
ep1569,12.0
ep1570,13.0
ep1571,5.0
ep1572,15.0
ep1573,10.0
ep1574,12.0
ep1575,9.0
ep1576,9.0
ep1577,8.0
ep1578,14.0
ep1579,11.0
ep1580,11.0
ep1581,5.0
ep1582,7.0
ep1583,5.0
ep1584,12.0
ep1585,7.0
ep1586,9.0
ep1587,7.0
ep1588,7.0
ep1589,11.0
ep1590,10.0
ep1591,14.0
ep1592,18.0
ep1593,11.0
ep1594,6.0
ep1595,8.0
ep1596,10.0
ep1597,14.0
ep1598,14.0
ep1599,9.0
ep1600,11.0
ep1601,11.0
ep1602,7.0
ep1603,9.0
ep1604,5.0
ep1605,6.0
ep1606,11.0
ep1607,9.0
ep1608,7.0
ep1609,5.0
ep1610,10.0
ep1611,15.0
ep1612,15.0
ep1613,12.0
ep1614,9.0
ep1615,12.0
ep1616,15.0
ep1617,9.0
ep1618,5.0
ep1619,8.0
ep1620,11.0
ep1621,13.0
ep1622,12.0
ep1623,7.0
ep1624,12.0
ep1625,8.0
ep1626,7.0
ep1627,13.0
ep1628,7.0
ep1629,10.0
ep1630,12.0
ep1631,15.0
ep1632,13.0
ep1633,13.0
ep1634,5.0
ep1635,11.0
ep1636,11.0
ep1637,7.0
ep1638,15.0
ep1639,15.0
ep1640,8.0
ep1641,11.0
ep1642,8.0
ep1643,9.0
ep1644,13.0
ep1645,9.0
ep1646,15.0
ep1647,8.0
ep1648,6.0
ep1649,11.0
ep1650,6.0
ep1651,8.0
ep1652,6.0
ep1653,10.0
ep1654,9.0
ep1655,9.0
ep1656,7.0
ep1657,7.0
ep1658,9.0
ep1659,8.0
ep1660,13.0
ep1661,16.0
ep1662,15.0
ep1663,5.0
ep1664,7.0
ep1665,13.0
