,agent1
ep714,0.0
ep715,1.0
ep716,0.0
ep717,1.0
ep718,1.0
ep719,0.0
ep720,1.0
ep721,0.0
ep722,1.0
ep723,1.0
ep724,0.0
ep725,1.0
ep726,1.0
ep727,0.0
ep728,1.0
ep729,0.0
ep730,1.0
ep731,0.0
ep732,0.0
ep733,1.0
ep734,1.0
ep735,0.0
ep736,1.0
ep737,1.0
ep738,1.0
ep739,1.0
ep740,0.0
ep741,0.0
ep742,1.0
ep743,0.0
ep744,0.0
ep745,1.0
ep746,0.0
ep747,0.0
ep748,1.0
ep749,1.0
ep750,1.0
ep751,1.0
ep752,0.0
ep753,1.0
ep754,0.0
ep755,0.0
ep756,1.0
ep757,0.0
ep758,1.0
ep759,1.0
ep760,1.0
ep761,0.0
ep762,1.0
ep763,1.0
ep764,1.0
ep765,0.0
ep766,1.0
ep767,0.0
ep768,0.0
ep769,0.0
ep770,1.0
ep771,0.0
ep772,1.0
ep773,0.0
ep774,1.0
ep775,0.0
ep776,0.0
ep777,1.0
ep778,0.0
ep779,0.0
ep780,0.0
ep781,0.0
ep782,0.0
ep783,0.0
ep784,0.0
ep785,0.0
ep786,0.0
ep787,0.0
ep788,1.0
ep789,1.0
ep790,0.0
ep791,1.0
ep792,1.0
ep793,1.0
ep794,0.0
ep795,0.0
ep796,1.0
ep797,1.0
ep798,1.0
ep799,0.0
ep800,0.0
ep801,0.0
ep802,0.0
ep803,1.0
ep804,1.0
ep805,0.0
ep806,1.0
ep807,0.0
ep808,1.0
ep809,0.0
ep810,0.0
ep811,1.0
ep812,0.0
ep813,0.0
ep814,0.0
ep815,1.0
ep816,1.0
ep817,1.0
ep818,0.0
ep819,0.0
ep820,0.0
ep821,0.0
ep822,0.0
ep823,1.0
ep824,1.0
ep825,0.0
ep826,0.0
ep827,0.0
ep828,1.0
ep829,0.0
ep830,1.0
ep831,0.0
ep832,0.0
ep833,0.0
ep834,0.0
ep835,1.0
ep836,1.0
ep837,0.0
ep838,1.0
ep839,1.0
ep840,1.0
ep841,0.0
ep842,1.0
ep843,1.0
ep844,0.0
ep845,1.0
ep846,1.0
ep847,1.0
ep848,1.0
ep849,0.0
ep850,1.0
ep851,0.0
ep852,0.0
ep853,1.0
ep854,1.0
ep855,1.0
ep856,0.0
ep857,0.0
ep858,0.0
ep859,1.0
ep860,1.0
ep861,0.0
ep862,1.0
ep863,1.0
ep864,0.0
ep865,1.0
ep866,1.0
ep867,1.0
ep868,1.0
ep869,0.0
ep870,0.0
ep871,0.0
ep872,1.0
ep873,1.0
ep874,1.0
ep875,1.0
ep876,1.0
ep877,0.0
ep878,1.0
ep879,0.0
ep880,0.0
ep881,1.0
ep882,1.0
ep883,1.0
ep884,1.0
ep885,0.0
ep886,0.0
ep887,0.0
ep888,1.0
ep889,1.0
ep890,0.0
ep891,1.0
ep892,0.0
ep893,1.0
ep894,0.0
ep895,0.0
ep896,1.0
ep897,0.0
ep898,0.0
ep899,0.0
ep900,0.0
ep901,1.0
ep902,0.0
ep903,1.0
ep904,1.0
ep905,1.0
ep906,1.0
ep907,1.0
ep908,0.0
ep909,0.0
ep910,1.0
ep911,0.0
ep912,0.0
ep913,0.0
ep914,0.0
ep915,0.0
ep916,0.0
ep917,0.0
ep918,0.0
ep919,0.0
ep920,0.0
ep921,1.0
ep922,0.0
ep923,1.0
ep924,1.0
ep925,0.0
ep926,0.0
ep927,0.0
ep928,0.0
ep929,0.0
ep930,0.0
ep931,0.0
ep932,1.0
ep933,1.0
ep934,0.0
ep935,1.0
ep936,0.0
ep937,1.0
ep938,0.0
ep939,1.0
ep940,0.0
ep941,1.0
ep942,0.0
ep943,0.0
ep944,0.0
ep945,1.0
ep946,0.0
ep947,1.0
ep948,0.0
ep949,1.0
ep950,1.0
ep951,0.0
ep952,1.0
ep953,0.0
ep954,1.0
ep955,1.0
ep956,0.0
ep957,0.0
ep958,0.0
ep959,0.0
ep960,0.0
ep961,0.0
ep962,0.0
ep963,0.0
ep964,1.0
ep965,1.0
ep966,0.0
ep967,1.0
ep968,0.0
ep969,0.0
ep970,1.0
ep971,1.0
ep972,1.0
ep973,1.0
ep974,0.0
ep975,1.0
ep976,1.0
ep977,0.0
ep978,0.0
ep979,1.0
ep980,0.0
ep981,1.0
ep982,1.0
ep983,0.0
ep984,0.0
ep985,1.0
ep986,0.0
ep987,1.0
ep988,1.0
ep989,1.0
ep990,1.0
ep991,0.0
ep992,0.0
ep993,0.0
ep994,1.0
ep995,1.0
ep996,1.0
ep997,1.0
ep998,1.0
ep999,0.0
ep1000,1.0
ep1001,1.0
ep1002,1.0
ep1003,1.0
ep1004,1.0
ep1005,1.0
ep1006,1.0
ep1007,1.0
ep1008,1.0
ep1009,1.0
ep1010,1.0
ep1011,1.0
ep1012,1.0
ep1013,1.0
ep1014,1.0
ep1015,0.0
ep1016,0.0
ep1017,1.0
ep1018,1.0
ep1019,1.0
ep1020,1.0
ep1021,0.0
ep1022,0.0
ep1023,1.0
ep1024,1.0
ep1025,1.0
ep1026,1.0
ep1027,1.0
ep1028,0.0
ep1029,0.0
ep1030,1.0
ep1031,1.0
ep1032,0.0
ep1033,0.0
ep1034,1.0
ep1035,1.0
ep1036,1.0
ep1037,1.0
ep1038,1.0
ep1039,1.0
ep1040,1.0
ep1041,1.0
ep1042,0.0
ep1043,1.0
ep1044,1.0
ep1045,0.0
ep1046,0.0
ep1047,1.0
ep1048,0.0
ep1049,0.0
ep1050,0.0
ep1051,1.0
ep1052,0.0
ep1053,0.0
ep1054,1.0
ep1055,1.0
ep1056,1.0
ep1057,1.0
ep1058,0.0
ep1059,1.0
ep1060,0.0
ep1061,0.0
ep1062,0.0
ep1063,1.0
ep1064,0.0
ep1065,0.0
ep1066,0.0
ep1067,0.0
ep1068,0.0
ep1069,1.0
ep1070,0.0
ep1071,0.0
ep1072,1.0
ep1073,1.0
ep1074,0.0
ep1075,0.0
ep1076,1.0
ep1077,1.0
ep1078,1.0
ep1079,1.0
ep1080,1.0
ep1081,1.0
ep1082,1.0
ep1083,1.0
ep1084,1.0
ep1085,1.0
ep1086,0.0
ep1087,0.0
ep1088,1.0
ep1089,1.0
ep1090,1.0
ep1091,1.0
ep1092,0.0
ep1093,1.0
ep1094,0.0
ep1095,1.0
ep1096,1.0
ep1097,0.0
ep1098,0.0
ep1099,1.0
ep1100,1.0
ep1101,1.0
ep1102,1.0
ep1103,0.0
ep1104,1.0
ep1105,1.0
ep1106,1.0
ep1107,0.0
ep1108,1.0
ep1109,1.0
ep1110,0.0
ep1111,1.0
ep1112,1.0
ep1113,1.0
ep1114,0.0
ep1115,0.0
ep1116,0.0
ep1117,1.0
ep1118,1.0
ep1119,0.0
ep1120,0.0
ep1121,1.0
ep1122,0.0
ep1123,0.0
ep1124,0.0
ep1125,0.0
ep1126,1.0
ep1127,1.0
ep1128,0.0
ep1129,1.0
ep1130,1.0
ep1131,0.0
ep1132,0.0
ep1133,0.0
ep1134,0.0
ep1135,1.0
ep1136,1.0
ep1137,1.0
ep1138,1.0
ep1139,0.0
ep1140,0.0
ep1141,1.0
ep1142,1.0
ep1143,1.0
ep1144,0.0
ep1145,0.0
ep1146,0.0
ep1147,1.0
ep1148,0.0
ep1149,1.0
ep1150,0.0
ep1151,1.0
ep1152,1.0
ep1153,0.0
ep1154,0.0
ep1155,0.0
ep1156,1.0
ep1157,1.0
ep1158,1.0
ep1159,1.0
ep1160,1.0
ep1161,1.0
ep1162,0.0
ep1163,1.0
ep1164,0.0
ep1165,0.0
ep1166,1.0
ep1167,1.0
ep1168,0.0
ep1169,1.0
ep1170,1.0
ep1171,1.0
ep1172,0.0
ep1173,1.0
ep1174,0.0
ep1175,0.0
ep1176,0.0
ep1177,0.0
ep1178,0.0
ep1179,0.0
ep1180,0.0
ep1181,1.0
ep1182,1.0
ep1183,0.0
ep1184,0.0
ep1185,1.0
ep1186,0.0
ep1187,0.0
ep1188,1.0
ep1189,1.0
ep1190,1.0
ep1191,1.0
ep1192,0.0
ep1193,1.0
ep1194,1.0
ep1195,0.0
ep1196,1.0
ep1197,0.0
ep1198,0.0
ep1199,1.0
ep1200,0.0
ep1201,1.0
ep1202,0.0
ep1203,0.0
ep1204,1.0
ep1205,1.0
ep1206,1.0
ep1207,0.0
ep1208,0.0
ep1209,1.0
ep1210,1.0
ep1211,0.0
ep1212,1.0
ep1213,0.0
ep1214,0.0
ep1215,0.0
ep1216,0.0
ep1217,1.0
ep1218,1.0
ep1219,0.0
ep1220,0.0
ep1221,1.0
ep1222,0.0
ep1223,0.0
ep1224,0.0
ep1225,1.0
ep1226,0.0
ep1227,1.0
ep1228,0.0
ep1229,1.0
ep1230,0.0
ep1231,1.0
ep1232,1.0
ep1233,0.0
ep1234,0.0
ep1235,0.0
ep1236,1.0
ep1237,0.0
ep1238,0.0
ep1239,1.0
ep1240,0.0
ep1241,1.0
ep1242,0.0
ep1243,0.0
ep1244,1.0
ep1245,1.0
ep1246,1.0
ep1247,0.0
ep1248,0.0
ep1249,1.0
ep1250,0.0
ep1251,1.0
ep1252,1.0
ep1253,1.0
ep1254,0.0
ep1255,1.0
ep1256,1.0
ep1257,1.0
ep1258,0.0
ep1259,0.0
ep1260,1.0
ep1261,0.0
ep1262,1.0
ep1263,1.0
ep1264,1.0
