,agent1
ep1,42.648507484999996
ep2,37.02758712254613
ep3,44.089401499999994
ep4,44.089401499999994
ep5,35.65731125132067
ep6,41.22202241015
ep7,29.00875319619327
ep8,31.628153449845186
ep9,37.02758712254613
ep10,34.30073813880746
ep11,29.00875319619327
ep12,44.089401499999994
ep13,38.41170416418801
ep14,42.648507484999996
ep15,39.80980218604849
ep16,41.22202241015
ep17,41.22202241015
ep18,35.65731125132067
ep19,35.65731125132067
ep20,41.22202241015
ep21,35.65731125132067
ep22,38.41170416418801
ep23,42.648507484999996
ep24,35.65731125132067
ep25,35.65731125132067
ep26,38.41170416418801
ep27,32.957730757419384
ep28,30.311871915346735
ep29,38.41170416418801
ep30,30.311871915346735
ep31,34.30073813880746
ep32,38.41170416418801
ep33,37.02758712254613
ep34,32.957730757419384
ep35,37.02758712254613
ep36,39.80980218604849
ep37,39.80980218604849
ep38,34.30073813880746
ep39,37.02758712254613
ep40,34.30073813880746
ep41,34.30073813880746
ep42,38.41170416418801
ep43,41.22202241015
ep44,34.30073813880746
ep45,37.02758712254613
ep46,41.22202241015
ep47,35.65731125132067
ep48,44.089401499999994
ep49,31.628153449845186
ep50,44.089401499999994
ep51,39.80980218604849
ep52,39.80980218604849
ep53,34.30073813880746
ep54,31.628153449845186
ep55,35.65731125132067
ep56,39.80980218604849
ep57,41.22202241015
ep58,32.957730757419384
ep59,42.648507484999996
ep60,34.30073813880746
ep61,34.30073813880746
ep62,38.41170416418801
ep63,29.00875319619327
ep64,31.628153449845186
ep65,41.22202241015
ep66,38.41170416418801
ep67,31.628153449845186
ep68,38.41170416418801
ep69,41.22202241015
ep70,39.80980218604849
ep71,30.311871915346735
ep72,44.089401499999994
ep73,25.17706421751313
ep74,41.22202241015
ep75,44.089401499999994
ep76,38.41170416418801
ep77,38.41170416418801
ep78,39.80980218604849
ep79,39.80980218604849
ep80,41.22202241015
ep81,34.30073813880746
ep82,41.22202241015
ep83,39.80980218604849
ep84,32.957730757419384
ep85,44.089401499999994
ep86,44.089401499999994
ep87,34.30073813880746
ep88,37.02758712254613
ep89,30.311871915346735
ep90,44.089401499999994
ep91,41.22202241015
ep92,38.41170416418801
ep93,34.30073813880746
ep94,32.957730757419384
ep95,42.648507484999996
ep96,44.089401499999994
ep97,44.089401499999994
ep98,37.02758712254613
ep99,26.44147900758902
ep100,44.089401499999994
ep101,32.957730757419384
ep102,30.311871915346735
ep103,31.628153449845186
ep104,42.648507484999996
ep105,34.30073813880746
ep106,41.22202241015
ep107,41.22202241015
ep108,44.089401499999994
ep109,41.22202241015
ep110,37.02758712254613
ep111,41.22202241015
ep112,44.089401499999994
ep113,41.22202241015
ep114,35.65731125132067
ep115,39.80980218604849
ep116,41.22202241015
ep117,39.80980218604849
ep118,44.089401499999994
ep119,39.80980218604849
ep120,31.628153449845186
ep121,34.30073813880746
ep122,38.41170416418801
ep123,41.22202241015
ep124,30.311871915346735
ep125,39.80980218604849
ep126,41.22202241015
ep127,37.02758712254613
ep128,38.41170416418801
ep129,38.41170416418801
ep130,44.089401499999994
ep131,41.22202241015
ep132,25.17706421751313
ep133,31.628153449845186
ep134,32.957730757419384
ep135,32.957730757419384
ep136,41.22202241015
ep137,41.22202241015
ep138,32.957730757419384
ep139,44.089401499999994
ep140,38.41170416418801
ep141,34.30073813880746
ep142,39.80980218604849
ep143,31.628153449845186
ep144,38.41170416418801
ep145,38.41170416418801
ep146,35.65731125132067
ep147,35.65731125132067
ep148,34.30073813880746
ep149,39.80980218604849
ep150,44.089401499999994
ep151,30.311871915346735
ep152,27.718665664231334
ep153,42.648507484999996
ep154,29.00875319619327
ep155,35.65731125132067
ep156,35.65731125132067
ep157,39.80980218604849
ep158,44.089401499999994
ep159,35.65731125132067
ep160,34.30073813880746
ep161,32.957730757419384
ep162,41.22202241015
ep163,41.22202241015
ep164,39.80980218604849
ep165,44.089401499999994
ep166,34.30073813880746
ep167,41.22202241015
ep168,42.648507484999996
ep169,37.02758712254613
ep170,37.02758712254613
ep171,41.22202241015
ep172,34.30073813880746
ep173,41.22202241015
ep174,30.311871915346735
ep175,32.957730757419384
ep176,39.80980218604849
ep177,41.22202241015
ep178,35.65731125132067
ep179,41.22202241015
ep180,41.22202241015
ep181,44.089401499999994
ep182,35.65731125132067
ep183,44.089401499999994
ep184,44.089401499999994
ep185,39.80980218604849
ep186,35.65731125132067
ep187,38.41170416418801
ep188,32.957730757419384
ep189,30.311871915346735
ep190,39.80980218604849
ep191,39.80980218604849
ep192,35.65731125132067
ep193,37.02758712254613
ep194,42.648507484999996
ep195,41.22202241015
ep196,42.648507484999996
ep197,42.648507484999996
ep198,38.41170416418801
ep199,41.22202241015
ep200,34.30073813880746
ep201,32.957730757419384
ep202,34.30073813880746
ep203,31.628153449845186
ep204,37.02758712254613
ep205,41.22202241015
ep206,39.80980218604849
ep207,37.02758712254613
ep208,37.02758712254613
ep209,42.648507484999996
ep210,29.00875319619327
ep211,31.628153449845186
ep212,41.22202241015
ep213,37.02758712254613
ep214,34.30073813880746
ep215,38.41170416418801
ep216,41.22202241015
ep217,44.089401499999994
ep218,41.22202241015
ep219,39.80980218604849
ep220,31.628153449845186
ep221,44.089401499999994
ep222,38.41170416418801
ep223,37.02758712254613
ep224,29.00875319619327
ep225,41.22202241015
ep226,39.80980218604849
ep227,44.089401499999994
ep228,37.02758712254613
ep229,41.22202241015
ep230,41.22202241015
ep231,41.22202241015
ep232,29.00875319619327
ep233,35.65731125132067
ep234,35.65731125132067
ep235,37.02758712254613
ep236,32.957730757419384
ep237,30.311871915346735
ep238,32.957730757419384
ep239,30.311871915346735
ep240,30.311871915346735
ep241,37.02758712254613
ep242,41.22202241015
ep243,39.80980218604849
ep244,35.65731125132067
ep245,38.41170416418801
ep246,39.80980218604849
ep247,35.65731125132067
ep248,37.02758712254613
ep249,37.02758712254613
ep250,37.02758712254613
ep251,35.65731125132067
ep252,30.311871915346735
ep253,30.311871915346735
ep254,32.957730757419384
ep255,42.648507484999996
ep256,41.22202241015
ep257,41.22202241015
ep258,27.718665664231334
ep259,37.02758712254613
ep260,39.80980218604849
ep261,38.41170416418801
ep262,32.957730757419384
ep263,34.30073813880746
ep264,35.65731125132067
ep265,35.65731125132067
ep266,35.65731125132067
ep267,35.65731125132067
ep268,30.311871915346735
ep269,34.30073813880746
ep270,37.02758712254613
ep271,41.22202241015
ep272,41.22202241015
ep273,39.80980218604849
ep274,41.22202241015
ep275,41.22202241015
ep276,44.089401499999994
ep277,35.65731125132067
ep278,37.02758712254613
ep279,39.80980218604849
ep280,37.02758712254613
ep281,41.22202241015
ep282,37.02758712254613
ep283,34.30073813880746
ep284,39.80980218604849
ep285,35.65731125132067
ep286,39.80980218604849
ep287,34.30073813880746
ep288,42.648507484999996
ep289,35.65731125132067
ep290,44.089401499999994
ep291,42.648507484999996
ep292,27.718665664231334
ep293,35.65731125132067
ep294,35.65731125132067
ep295,23.925293575338
ep296,39.80980218604849
ep297,35.65731125132067
ep298,39.80980218604849
ep299,44.089401499999994
ep300,41.22202241015
ep301,44.089401499999994
ep302,35.65731125132067
ep303,39.80980218604849
ep304,31.628153449845186
ep305,39.80980218604849
ep306,38.41170416418801
ep307,29.00875319619327
ep308,44.089401499999994
ep309,35.65731125132067
ep310,34.30073813880746
ep311,27.718665664231334
ep312,32.957730757419384
ep313,38.41170416418801
ep314,34.30073813880746
ep315,38.41170416418801
ep316,35.65731125132067
ep317,31.628153449845186
ep318,39.80980218604849
ep319,34.30073813880746
ep320,38.41170416418801
ep321,32.957730757419384
ep322,44.089401499999994
ep323,37.02758712254613
ep324,30.311871915346735
ep325,27.718665664231334
ep326,37.02758712254613
ep327,31.628153449845186
ep328,32.957730757419384
ep329,35.65731125132067
ep330,41.22202241015
ep331,35.65731125132067
ep332,38.41170416418801
ep333,35.65731125132067
ep334,41.22202241015
ep335,32.957730757419384
ep336,30.311871915346735
ep337,38.41170416418801
ep338,37.02758712254613
ep339,34.30073813880746
ep340,37.02758712254613
ep341,41.22202241015
