,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep1875,6.0,5.0,12.0,12.0,10.0,7.0,5.0,15.0,7.0,10.0,16.0,10.0,9.0,5.0,6.0,7.0,5.0,5.0,15.0,15.0,11.0,7.0,8.0,13.0,9.0,12.0,9.0,14.0,17.0,13.0,10.0,10.0,15.0,5.0,5.0,16.0,10.0,8.0,6.0,9.0,15.0,16.0,17.0,8.0,11.0,14.0,12.0,9.0,11.0,8.0
ep1876,8.0,12.0,6.0,9.0,5.0,8.0,11.0,10.0,18.0,6.0,6.0,8.0,11.0,7.0,13.0,9.0,15.0,9.0,15.0,12.0,6.0,9.0,10.0,11.0,11.0,9.0,8.0,13.0,13.0,9.0,11.0,14.0,11.0,7.0,17.0,13.0,11.0,10.0,14.0,13.0,13.0,12.0,13.0,13.0,10.0,15.0,11.0,5.0,10.0,9.0
ep1877,8.0,17.0,11.0,11.0,7.0,9.0,20.0,11.0,20.0,5.0,8.0,16.0,5.0,5.0,10.0,10.0,16.0,7.0,16.0,8.0,10.0,23.0,5.0,7.0,10.0,13.0,13.0,5.0,10.0,5.0,6.0,8.0,9.0,10.0,9.0,9.0,13.0,6.0,10.0,9.0,7.0,7.0,7.0,17.0,8.0,9.0,5.0,7.0,11.0,7.0
ep1878,19.0,17.0,13.0,7.0,11.0,5.0,23.0,5.0,11.0,5.0,8.0,8.0,11.0,10.0,9.0,16.0,14.0,11.0,5.0,6.0,13.0,10.0,12.0,15.0,7.0,5.0,6.0,5.0,16.0,9.0,13.0,11.0,14.0,5.0,9.0,12.0,8.0,5.0,7.0,7.0,12.0,6.0,7.0,12.0,13.0,6.0,10.0,6.0,11.0,12.0
ep1879,12.0,5.0,7.0,9.0,9.0,9.0,11.0,7.0,5.0,7.0,11.0,11.0,11.0,9.0,9.0,11.0,15.0,14.0,10.0,13.0,15.0,13.0,5.0,7.0,15.0,8.0,11.0,20.0,8.0,11.0,8.0,16.0,8.0,7.0,9.0,10.0,16.0,7.0,15.0,12.0,9.0,8.0,5.0,10.0,9.0,7.0,9.0,11.0,11.0,5.0
ep1880,6.0,11.0,5.0,5.0,13.0,9.0,12.0,9.0,11.0,10.0,11.0,13.0,12.0,15.0,14.0,6.0,7.0,10.0,9.0,8.0,7.0,7.0,10.0,12.0,5.0,11.0,7.0,8.0,11.0,14.0,5.0,10.0,9.0,9.0,11.0,11.0,8.0,14.0,9.0,9.0,5.0,12.0,13.0,10.0,6.0,11.0,9.0,5.0,11.0,9.0
ep1881,11.0,9.0,9.0,14.0,12.0,17.0,6.0,13.0,5.0,9.0,11.0,9.0,9.0,12.0,7.0,5.0,12.0,5.0,8.0,11.0,7.0,7.0,11.0,11.0,8.0,11.0,11.0,14.0,11.0,12.0,7.0,12.0,13.0,9.0,9.0,5.0,9.0,9.0,9.0,16.0,10.0,10.0,13.0,16.0,20.0,17.0,11.0,5.0,9.0,8.0
ep1882,12.0,7.0,10.0,7.0,9.0,14.0,15.0,5.0,11.0,5.0,9.0,10.0,13.0,13.0,20.0,9.0,8.0,8.0,8.0,7.0,9.0,13.0,15.0,8.0,22.0,5.0,5.0,9.0,14.0,11.0,10.0,7.0,7.0,8.0,6.0,5.0,6.0,7.0,13.0,7.0,14.0,8.0,10.0,12.0,8.0,11.0,10.0,5.0,9.0,11.0
ep1883,14.0,5.0,7.0,11.0,10.0,5.0,8.0,5.0,9.0,13.0,11.0,14.0,9.0,8.0,9.0,7.0,7.0,14.0,15.0,8.0,8.0,5.0,5.0,12.0,5.0,5.0,9.0,11.0,7.0,13.0,10.0,14.0,8.0,9.0,5.0,13.0,13.0,9.0,5.0,9.0,14.0,9.0,7.0,15.0,11.0,10.0,6.0,6.0,10.0,12.0
ep1884,10.0,6.0,19.0,8.0,12.0,8.0,13.0,19.0,7.0,7.0,10.0,12.0,7.0,5.0,11.0,15.0,9.0,12.0,12.0,13.0,10.0,10.0,12.0,11.0,7.0,8.0,12.0,11.0,16.0,11.0,10.0,15.0,5.0,11.0,7.0,13.0,8.0,8.0,17.0,14.0,10.0,9.0,9.0,16.0,11.0,8.0,12.0,14.0,16.0,10.0
ep1885,9.0,11.0,9.0,5.0,12.0,15.0,7.0,7.0,9.0,6.0,9.0,9.0,11.0,5.0,7.0,14.0,15.0,10.0,6.0,6.0,15.0,7.0,14.0,11.0,15.0,8.0,11.0,11.0,10.0,10.0,16.0,11.0,10.0,12.0,11.0,9.0,7.0,9.0,9.0,13.0,14.0,13.0,14.0,19.0,19.0,9.0,5.0,7.0,7.0,12.0
ep1886,12.0,10.0,8.0,5.0,10.0,6.0,12.0,8.0,13.0,8.0,13.0,13.0,7.0,5.0,9.0,10.0,10.0,10.0,6.0,8.0,9.0,5.0,7.0,10.0,9.0,10.0,9.0,8.0,8.0,17.0,8.0,15.0,12.0,13.0,13.0,15.0,10.0,9.0,10.0,5.0,12.0,22.0,9.0,15.0,9.0,13.0,18.0,7.0,14.0,13.0
ep1887,7.0,21.0,13.0,13.0,6.0,13.0,10.0,9.0,8.0,17.0,12.0,11.0,8.0,6.0,18.0,8.0,7.0,9.0,13.0,5.0,11.0,9.0,11.0,15.0,11.0,15.0,7.0,10.0,10.0,9.0,5.0,15.0,7.0,5.0,7.0,15.0,11.0,9.0,6.0,15.0,10.0,8.0,8.0,15.0,10.0,8.0,9.0,7.0,11.0,10.0
ep1888,5.0,8.0,9.0,14.0,9.0,5.0,9.0,6.0,14.0,17.0,9.0,10.0,13.0,15.0,10.0,6.0,9.0,7.0,10.0,9.0,6.0,10.0,9.0,7.0,10.0,10.0,15.0,13.0,8.0,8.0,9.0,5.0,17.0,13.0,10.0,11.0,11.0,14.0,14.0,12.0,14.0,11.0,17.0,9.0,6.0,10.0,9.0,13.0,8.0,17.0
ep1889,5.0,7.0,11.0,17.0,15.0,11.0,10.0,8.0,5.0,16.0,14.0,12.0,5.0,11.0,13.0,10.0,7.0,9.0,15.0,15.0,8.0,13.0,9.0,9.0,11.0,7.0,18.0,9.0,14.0,11.0,7.0,14.0,5.0,5.0,11.0,9.0,10.0,5.0,11.0,8.0,9.0,7.0,10.0,5.0,7.0,7.0,11.0,19.0,12.0,8.0
ep1890,17.0,10.0,10.0,14.0,7.0,5.0,5.0,7.0,8.0,9.0,9.0,16.0,15.0,15.0,10.0,10.0,7.0,13.0,8.0,5.0,18.0,7.0,5.0,8.0,13.0,5.0,5.0,5.0,6.0,9.0,10.0,9.0,9.0,11.0,7.0,12.0,13.0,16.0,14.0,9.0,11.0,9.0,11.0,9.0,9.0,11.0,7.0,7.0,13.0,10.0
ep1891,13.0,10.0,7.0,12.0,8.0,15.0,9.0,13.0,19.0,11.0,9.0,9.0,10.0,6.0,7.0,5.0,12.0,11.0,15.0,10.0,9.0,12.0,8.0,12.0,5.0,9.0,8.0,10.0,12.0,9.0,12.0,5.0,10.0,6.0,12.0,9.0,7.0,13.0,7.0,9.0,7.0,7.0,17.0,7.0,21.0,9.0,10.0,13.0,10.0,10.0
ep1892,8.0,11.0,9.0,7.0,7.0,16.0,11.0,13.0,13.0,9.0,5.0,15.0,11.0,5.0,8.0,9.0,7.0,5.0,8.0,12.0,9.0,5.0,6.0,7.0,17.0,5.0,9.0,8.0,11.0,11.0,12.0,7.0,15.0,14.0,7.0,9.0,17.0,9.0,8.0,6.0,7.0,14.0,10.0,5.0,5.0,9.0,9.0,12.0,12.0,5.0
ep1893,8.0,11.0,17.0,9.0,10.0,9.0,8.0,9.0,14.0,8.0,7.0,10.0,10.0,19.0,17.0,5.0,17.0,12.0,12.0,9.0,8.0,7.0,9.0,8.0,17.0,17.0,10.0,12.0,9.0,13.0,8.0,7.0,6.0,5.0,9.0,11.0,5.0,5.0,5.0,15.0,14.0,7.0,12.0,8.0,9.0,7.0,10.0,11.0,12.0,17.0
ep1894,9.0,13.0,17.0,14.0,7.0,7.0,7.0,7.0,12.0,14.0,10.0,12.0,11.0,10.0,11.0,13.0,9.0,5.0,11.0,11.0,11.0,14.0,11.0,11.0,9.0,8.0,7.0,13.0,15.0,14.0,13.0,9.0,18.0,13.0,15.0,9.0,13.0,6.0,10.0,9.0,8.0,5.0,8.0,11.0,10.0,11.0,9.0,7.0,11.0,8.0
ep1895,13.0,10.0,9.0,14.0,10.0,7.0,13.0,7.0,16.0,11.0,9.0,14.0,11.0,16.0,7.0,8.0,7.0,8.0,8.0,9.0,9.0,13.0,10.0,12.0,13.0,6.0,17.0,9.0,18.0,10.0,14.0,9.0,14.0,9.0,5.0,9.0,11.0,9.0,9.0,16.0,9.0,10.0,11.0,12.0,19.0,8.0,10.0,14.0,7.0,11.0
ep1896,13.0,9.0,5.0,11.0,9.0,7.0,9.0,7.0,13.0,9.0,5.0,12.0,13.0,12.0,12.0,9.0,9.0,10.0,7.0,8.0,9.0,12.0,11.0,14.0,12.0,8.0,9.0,5.0,9.0,10.0,5.0,15.0,9.0,7.0,8.0,6.0,5.0,9.0,14.0,8.0,12.0,8.0,12.0,7.0,6.0,5.0,9.0,6.0,8.0,9.0
ep1897,13.0,17.0,7.0,17.0,11.0,7.0,9.0,13.0,10.0,7.0,8.0,5.0,18.0,13.0,8.0,12.0,17.0,11.0,7.0,18.0,9.0,6.0,9.0,17.0,5.0,10.0,11.0,15.0,13.0,7.0,6.0,11.0,12.0,10.0,11.0,9.0,9.0,9.0,12.0,17.0,8.0,11.0,13.0,5.0,5.0,9.0,11.0,7.0,13.0,10.0
ep1898,5.0,9.0,5.0,7.0,10.0,10.0,5.0,14.0,8.0,11.0,7.0,5.0,7.0,7.0,14.0,6.0,11.0,16.0,9.0,9.0,9.0,9.0,13.0,9.0,13.0,14.0,10.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,10.0,10.0,11.0,10.0,12.0,14.0,7.0,7.0,7.0,12.0,9.0,6.0,8.0,15.0,7.0,6.0
ep1899,12.0,13.0,7.0,7.0,7.0,10.0,8.0,11.0,10.0,12.0,7.0,8.0,9.0,14.0,11.0,5.0,13.0,11.0,9.0,11.0,13.0,15.0,9.0,11.0,15.0,9.0,10.0,16.0,9.0,7.0,15.0,16.0,5.0,9.0,11.0,11.0,5.0,13.0,12.0,9.0,9.0,5.0,14.0,12.0,5.0,12.0,7.0,7.0,13.0,8.0
ep1900,9.0,7.0,14.0,10.0,15.0,7.0,9.0,16.0,11.0,20.0,13.0,9.0,8.0,11.0,13.0,13.0,7.0,16.0,8.0,20.0,12.0,9.0,5.0,17.0,5.0,5.0,16.0,11.0,12.0,10.0,15.0,12.0,6.0,10.0,9.0,14.0,8.0,12.0,6.0,9.0,9.0,14.0,5.0,5.0,8.0,12.0,12.0,16.0,8.0,11.0
ep1901,9.0,11.0,11.0,7.0,9.0,21.0,8.0,9.0,14.0,5.0,17.0,11.0,15.0,10.0,7.0,11.0,11.0,12.0,9.0,13.0,5.0,10.0,9.0,5.0,6.0,15.0,13.0,7.0,8.0,8.0,11.0,14.0,8.0,11.0,10.0,9.0,15.0,8.0,10.0,11.0,10.0,11.0,7.0,10.0,13.0,7.0,5.0,8.0,12.0,10.0
ep1902,11.0,12.0,12.0,12.0,10.0,16.0,13.0,11.0,5.0,14.0,7.0,10.0,13.0,10.0,13.0,12.0,7.0,7.0,14.0,9.0,16.0,12.0,5.0,17.0,8.0,7.0,5.0,12.0,11.0,18.0,8.0,12.0,13.0,5.0,9.0,12.0,15.0,13.0,11.0,14.0,9.0,8.0,11.0,16.0,11.0,12.0,8.0,8.0,9.0,9.0
ep1903,6.0,15.0,7.0,11.0,5.0,9.0,6.0,12.0,13.0,6.0,5.0,5.0,9.0,7.0,11.0,10.0,16.0,7.0,11.0,10.0,11.0,11.0,9.0,7.0,5.0,5.0,5.0,9.0,9.0,12.0,7.0,11.0,7.0,16.0,5.0,10.0,9.0,8.0,9.0,12.0,10.0,11.0,18.0,9.0,5.0,11.0,12.0,6.0,16.0,5.0
ep1904,5.0,10.0,12.0,14.0,14.0,10.0,14.0,9.0,12.0,7.0,9.0,16.0,8.0,9.0,11.0,11.0,12.0,10.0,12.0,7.0,15.0,9.0,8.0,5.0,7.0,7.0,11.0,9.0,5.0,5.0,9.0,8.0,17.0,13.0,6.0,9.0,10.0,13.0,9.0,9.0,5.0,10.0,8.0,10.0,5.0,9.0,13.0,10.0,14.0,9.0
ep1905,8.0,5.0,9.0,10.0,9.0,13.0,5.0,7.0,9.0,7.0,18.0,10.0,13.0,19.0,5.0,11.0,11.0,11.0,13.0,18.0,7.0,14.0,16.0,15.0,7.0,8.0,17.0,10.0,7.0,8.0,13.0,10.0,9.0,6.0,12.0,13.0,12.0,9.0,12.0,7.0,13.0,14.0,7.0,8.0,9.0,9.0,11.0,9.0,10.0,9.0
ep1906,19.0,11.0,6.0,7.0,9.0,8.0,5.0,13.0,11.0,12.0,6.0,13.0,5.0,12.0,9.0,9.0,11.0,6.0,7.0,11.0,13.0,13.0,5.0,6.0,7.0,7.0,11.0,5.0,9.0,9.0,9.0,10.0,13.0,9.0,11.0,6.0,10.0,9.0,9.0,6.0,9.0,5.0,14.0,10.0,9.0,9.0,11.0,6.0,10.0,12.0
ep1907,14.0,11.0,16.0,5.0,17.0,6.0,5.0,6.0,9.0,9.0,13.0,9.0,10.0,12.0,7.0,5.0,10.0,9.0,16.0,5.0,7.0,9.0,9.0,10.0,5.0,13.0,15.0,9.0,10.0,9.0,6.0,6.0,19.0,10.0,6.0,13.0,7.0,9.0,12.0,7.0,9.0,10.0,13.0,9.0,9.0,7.0,12.0,11.0,8.0,5.0
ep1908,7.0,10.0,12.0,15.0,12.0,9.0,11.0,5.0,14.0,12.0,5.0,11.0,11.0,17.0,12.0,8.0,12.0,11.0,11.0,5.0,7.0,9.0,9.0,7.0,11.0,9.0,20.0,9.0,10.0,11.0,9.0,10.0,5.0,14.0,13.0,8.0,13.0,14.0,12.0,11.0,6.0,11.0,5.0,16.0,8.0,7.0,5.0,9.0,13.0,9.0
ep1909,8.0,5.0,6.0,13.0,10.0,5.0,9.0,9.0,12.0,22.0,10.0,7.0,8.0,9.0,8.0,14.0,11.0,15.0,7.0,9.0,5.0,9.0,6.0,5.0,9.0,5.0,5.0,5.0,5.0,12.0,7.0,21.0,8.0,10.0,11.0,9.0,14.0,6.0,9.0,14.0,7.0,7.0,7.0,9.0,15.0,8.0,10.0,11.0,9.0,13.0
ep1910,7.0,9.0,9.0,17.0,5.0,9.0,8.0,13.0,7.0,18.0,6.0,7.0,9.0,9.0,5.0,8.0,12.0,13.0,11.0,9.0,5.0,8.0,11.0,11.0,11.0,7.0,7.0,11.0,9.0,12.0,8.0,9.0,9.0,7.0,5.0,16.0,12.0,12.0,7.0,17.0,7.0,7.0,6.0,7.0,5.0,9.0,8.0,16.0,13.0,12.0
ep1911,9.0,7.0,9.0,8.0,7.0,8.0,14.0,7.0,9.0,11.0,8.0,9.0,9.0,11.0,8.0,12.0,5.0,7.0,10.0,9.0,16.0,11.0,13.0,10.0,6.0,15.0,7.0,11.0,11.0,11.0,10.0,10.0,15.0,9.0,8.0,14.0,9.0,8.0,16.0,7.0,9.0,13.0,10.0,8.0,5.0,11.0,14.0,15.0,7.0,9.0
ep1912,12.0,12.0,9.0,7.0,6.0,13.0,5.0,9.0,6.0,9.0,10.0,18.0,6.0,7.0,12.0,17.0,8.0,11.0,5.0,13.0,10.0,7.0,10.0,11.0,10.0,11.0,14.0,7.0,5.0,14.0,11.0,16.0,8.0,7.0,9.0,8.0,8.0,10.0,5.0,7.0,11.0,13.0,13.0,14.0,12.0,9.0,5.0,12.0,9.0,11.0
ep1913,15.0,13.0,11.0,7.0,12.0,7.0,7.0,11.0,7.0,22.0,9.0,5.0,17.0,8.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,11.0,8.0,12.0,8.0,5.0,11.0,7.0,8.0,12.0,5.0,5.0,15.0,9.0,8.0,8.0,10.0,18.0,17.0,8.0,11.0,9.0,9.0,8.0,8.0,8.0,9.0,5.0,9.0
ep1914,8.0,11.0,13.0,8.0,5.0,13.0,18.0,7.0,5.0,7.0,9.0,11.0,13.0,5.0,13.0,9.0,7.0,9.0,11.0,5.0,6.0,9.0,15.0,7.0,10.0,5.0,9.0,7.0,14.0,5.0,5.0,5.0,7.0,11.0,7.0,14.0,12.0,5.0,7.0,5.0,7.0,14.0,13.0,13.0,7.0,11.0,16.0,8.0,10.0,8.0
ep1915,15.0,18.0,7.0,8.0,19.0,9.0,7.0,7.0,11.0,9.0,9.0,7.0,7.0,13.0,11.0,11.0,13.0,13.0,8.0,11.0,15.0,16.0,10.0,12.0,11.0,7.0,8.0,14.0,7.0,12.0,5.0,9.0,15.0,12.0,5.0,5.0,5.0,13.0,5.0,6.0,13.0,17.0,8.0,10.0,8.0,9.0,11.0,8.0,11.0,11.0
ep1916,7.0,11.0,10.0,5.0,12.0,5.0,15.0,9.0,12.0,10.0,6.0,11.0,7.0,9.0,12.0,9.0,11.0,14.0,9.0,8.0,6.0,5.0,9.0,7.0,9.0,5.0,5.0,12.0,9.0,14.0,8.0,18.0,7.0,5.0,8.0,11.0,15.0,8.0,12.0,7.0,17.0,14.0,16.0,11.0,8.0,7.0,7.0,13.0,9.0,12.0
ep1917,9.0,14.0,5.0,7.0,9.0,19.0,7.0,9.0,12.0,8.0,6.0,9.0,8.0,7.0,13.0,13.0,9.0,12.0,8.0,6.0,15.0,8.0,7.0,12.0,7.0,10.0,7.0,13.0,11.0,7.0,9.0,9.0,8.0,6.0,9.0,8.0,10.0,7.0,20.0,7.0,11.0,6.0,6.0,7.0,13.0,11.0,9.0,10.0,7.0,11.0
ep1918,9.0,5.0,7.0,8.0,11.0,6.0,12.0,14.0,7.0,13.0,10.0,12.0,13.0,11.0,13.0,9.0,7.0,11.0,9.0,7.0,20.0,7.0,9.0,10.0,15.0,12.0,13.0,15.0,6.0,9.0,19.0,5.0,12.0,12.0,5.0,10.0,6.0,10.0,11.0,18.0,9.0,10.0,7.0,11.0,8.0,18.0,7.0,10.0,7.0,6.0
ep1919,13.0,11.0,13.0,14.0,6.0,5.0,17.0,6.0,15.0,12.0,9.0,11.0,7.0,5.0,9.0,8.0,12.0,7.0,10.0,11.0,10.0,5.0,15.0,9.0,18.0,11.0,17.0,17.0,17.0,5.0,5.0,8.0,9.0,9.0,5.0,14.0,8.0,5.0,6.0,9.0,10.0,14.0,10.0,12.0,5.0,9.0,10.0,9.0,10.0,10.0
ep1920,9.0,8.0,5.0,8.0,11.0,12.0,8.0,7.0,13.0,7.0,5.0,7.0,13.0,5.0,9.0,7.0,19.0,9.0,11.0,5.0,12.0,10.0,6.0,21.0,5.0,14.0,5.0,8.0,9.0,13.0,6.0,5.0,8.0,9.0,10.0,11.0,10.0,10.0,9.0,5.0,7.0,8.0,13.0,12.0,13.0,9.0,15.0,13.0,7.0,12.0
ep1921,9.0,7.0,22.0,11.0,14.0,9.0,5.0,13.0,11.0,12.0,11.0,8.0,13.0,5.0,17.0,11.0,10.0,6.0,9.0,9.0,14.0,16.0,9.0,13.0,14.0,10.0,11.0,12.0,20.0,12.0,9.0,11.0,12.0,14.0,12.0,8.0,11.0,13.0,7.0,7.0,7.0,5.0,5.0,11.0,13.0,13.0,6.0,9.0,7.0,12.0
ep1922,7.0,10.0,5.0,13.0,7.0,10.0,17.0,7.0,7.0,8.0,12.0,15.0,12.0,7.0,13.0,11.0,13.0,9.0,5.0,5.0,7.0,7.0,7.0,9.0,7.0,9.0,5.0,11.0,12.0,12.0,10.0,9.0,10.0,10.0,10.0,7.0,12.0,16.0,9.0,10.0,16.0,7.0,10.0,10.0,12.0,12.0,6.0,13.0,12.0,9.0
ep1923,10.0,5.0,7.0,5.0,9.0,10.0,9.0,10.0,15.0,8.0,9.0,8.0,13.0,12.0,14.0,5.0,14.0,16.0,8.0,8.0,12.0,9.0,8.0,9.0,16.0,11.0,12.0,7.0,7.0,5.0,7.0,5.0,11.0,6.0,14.0,5.0,7.0,14.0,10.0,11.0,5.0,7.0,5.0,7.0,16.0,16.0,9.0,10.0,10.0,12.0
ep1924,7.0,13.0,13.0,11.0,17.0,12.0,12.0,19.0,10.0,9.0,11.0,6.0,14.0,14.0,5.0,19.0,5.0,10.0,15.0,13.0,12.0,11.0,9.0,8.0,9.0,9.0,5.0,12.0,13.0,9.0,12.0,7.0,8.0,12.0,14.0,10.0,10.0,5.0,10.0,15.0,5.0,15.0,7.0,12.0,20.0,9.0,5.0,16.0,9.0,11.0
ep1925,18.0,10.0,14.0,5.0,13.0,9.0,12.0,20.0,5.0,10.0,10.0,9.0,13.0,13.0,10.0,12.0,13.0,7.0,10.0,8.0,11.0,10.0,7.0,12.0,13.0,5.0,13.0,13.0,8.0,14.0,18.0,11.0,9.0,9.0,12.0,10.0,5.0,7.0,18.0,11.0,9.0,14.0,15.0,9.0,9.0,10.0,18.0,11.0,7.0,9.0
ep1926,18.0,8.0,7.0,8.0,6.0,23.0,11.0,13.0,14.0,10.0,5.0,19.0,13.0,16.0,15.0,11.0,14.0,5.0,8.0,8.0,6.0,7.0,9.0,7.0,10.0,6.0,11.0,5.0,9.0,14.0,7.0,8.0,8.0,10.0,9.0,19.0,11.0,19.0,10.0,10.0,10.0,5.0,9.0,5.0,13.0,20.0,5.0,19.0,7.0,15.0
ep1927,14.0,9.0,6.0,9.0,11.0,10.0,12.0,9.0,15.0,11.0,8.0,7.0,14.0,5.0,5.0,9.0,9.0,7.0,5.0,18.0,15.0,11.0,10.0,7.0,9.0,9.0,7.0,13.0,5.0,10.0,9.0,6.0,5.0,15.0,11.0,11.0,10.0,10.0,7.0,13.0,10.0,16.0,13.0,7.0,5.0,13.0,5.0,14.0,11.0,11.0
ep1928,5.0,6.0,12.0,10.0,9.0,5.0,9.0,13.0,11.0,6.0,14.0,9.0,8.0,5.0,6.0,12.0,11.0,7.0,13.0,11.0,10.0,5.0,7.0,18.0,18.0,18.0,11.0,9.0,6.0,7.0,9.0,5.0,10.0,11.0,8.0,12.0,13.0,5.0,6.0,18.0,18.0,12.0,8.0,16.0,9.0,13.0,18.0,5.0,15.0,8.0
ep1929,16.0,5.0,5.0,15.0,7.0,13.0,5.0,12.0,16.0,8.0,8.0,9.0,7.0,11.0,5.0,5.0,10.0,10.0,9.0,7.0,17.0,14.0,12.0,5.0,11.0,12.0,13.0,9.0,10.0,12.0,8.0,13.0,10.0,7.0,11.0,14.0,9.0,9.0,7.0,5.0,9.0,8.0,10.0,9.0,13.0,7.0,7.0,11.0,7.0,13.0
ep1930,11.0,5.0,14.0,6.0,11.0,13.0,10.0,9.0,15.0,16.0,8.0,10.0,11.0,7.0,11.0,17.0,11.0,13.0,9.0,11.0,8.0,6.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,11.0,10.0,9.0,8.0,12.0,9.0,17.0,10.0,5.0,11.0,8.0,10.0,5.0,10.0,7.0,10.0,10.0,9.0,5.0
ep1931,11.0,11.0,9.0,7.0,7.0,10.0,12.0,5.0,8.0,9.0,9.0,7.0,8.0,13.0,9.0,16.0,15.0,11.0,8.0,15.0,10.0,5.0,11.0,10.0,11.0,11.0,7.0,5.0,9.0,9.0,13.0,11.0,7.0,8.0,11.0,12.0,15.0,9.0,12.0,11.0,9.0,15.0,9.0,11.0,7.0,9.0,10.0,9.0,6.0,10.0
ep1932,10.0,5.0,14.0,9.0,11.0,7.0,10.0,8.0,12.0,10.0,7.0,9.0,12.0,12.0,9.0,7.0,7.0,11.0,11.0,12.0,9.0,12.0,8.0,7.0,5.0,9.0,7.0,11.0,14.0,5.0,12.0,13.0,6.0,13.0,11.0,17.0,5.0,10.0,13.0,7.0,9.0,9.0,7.0,7.0,7.0,10.0,11.0,11.0,9.0,7.0
ep1933,5.0,18.0,12.0,14.0,11.0,7.0,9.0,11.0,9.0,14.0,14.0,10.0,9.0,9.0,15.0,13.0,12.0,14.0,8.0,7.0,5.0,9.0,11.0,9.0,15.0,7.0,11.0,6.0,10.0,11.0,12.0,9.0,15.0,10.0,11.0,11.0,5.0,5.0,13.0,15.0,6.0,8.0,5.0,6.0,9.0,12.0,13.0,16.0,5.0,15.0
ep1934,9.0,5.0,9.0,9.0,7.0,8.0,14.0,5.0,8.0,5.0,9.0,12.0,15.0,9.0,10.0,14.0,5.0,13.0,14.0,13.0,9.0,14.0,10.0,7.0,14.0,5.0,16.0,5.0,12.0,5.0,10.0,14.0,5.0,9.0,13.0,5.0,10.0,13.0,10.0,11.0,9.0,8.0,13.0,11.0,7.0,9.0,5.0,9.0,16.0,17.0
ep1935,10.0,8.0,15.0,12.0,5.0,5.0,7.0,9.0,8.0,7.0,5.0,17.0,7.0,11.0,8.0,7.0,7.0,9.0,13.0,9.0,13.0,11.0,7.0,14.0,11.0,17.0,13.0,7.0,15.0,9.0,5.0,11.0,11.0,9.0,9.0,13.0,8.0,8.0,7.0,5.0,11.0,7.0,13.0,14.0,10.0,10.0,11.0,11.0,10.0,10.0
ep1936,9.0,7.0,19.0,10.0,12.0,12.0,10.0,13.0,8.0,11.0,9.0,12.0,5.0,8.0,14.0,5.0,9.0,7.0,20.0,10.0,8.0,14.0,10.0,11.0,5.0,9.0,16.0,16.0,11.0,9.0,6.0,8.0,9.0,11.0,8.0,14.0,8.0,12.0,9.0,22.0,8.0,7.0,6.0,16.0,13.0,12.0,5.0,16.0,13.0,7.0
ep1937,13.0,7.0,9.0,12.0,5.0,10.0,9.0,14.0,12.0,13.0,7.0,5.0,21.0,8.0,12.0,11.0,15.0,11.0,10.0,9.0,7.0,15.0,9.0,12.0,15.0,7.0,9.0,6.0,14.0,9.0,10.0,7.0,9.0,10.0,9.0,11.0,8.0,12.0,5.0,11.0,6.0,12.0,13.0,18.0,10.0,15.0,12.0,7.0,7.0,9.0
ep1938,11.0,12.0,7.0,10.0,11.0,9.0,7.0,18.0,7.0,7.0,12.0,8.0,13.0,15.0,10.0,14.0,11.0,10.0,7.0,12.0,13.0,15.0,12.0,11.0,8.0,13.0,11.0,6.0,13.0,10.0,7.0,9.0,8.0,10.0,12.0,12.0,13.0,12.0,8.0,7.0,13.0,6.0,13.0,12.0,15.0,9.0,8.0,8.0,9.0,11.0
ep1939,12.0,9.0,8.0,8.0,11.0,17.0,10.0,9.0,11.0,13.0,9.0,9.0,11.0,12.0,7.0,19.0,15.0,6.0,7.0,11.0,19.0,12.0,15.0,5.0,11.0,5.0,9.0,14.0,12.0,11.0,12.0,7.0,9.0,9.0,7.0,14.0,15.0,13.0,16.0,13.0,5.0,10.0,11.0,12.0,13.0,6.0,12.0,9.0,7.0,7.0
ep1940,5.0,13.0,12.0,13.0,15.0,5.0,12.0,15.0,9.0,13.0,6.0,13.0,11.0,9.0,18.0,7.0,11.0,10.0,13.0,5.0,14.0,9.0,17.0,8.0,9.0,17.0,9.0,9.0,7.0,6.0,18.0,9.0,15.0,18.0,8.0,5.0,10.0,9.0,6.0,16.0,8.0,7.0,7.0,9.0,9.0,8.0,11.0,11.0,13.0,5.0
ep1941,7.0,5.0,18.0,7.0,8.0,6.0,7.0,18.0,8.0,10.0,7.0,10.0,13.0,7.0,5.0,8.0,13.0,6.0,8.0,11.0,11.0,15.0,7.0,12.0,7.0,9.0,9.0,13.0,5.0,11.0,7.0,12.0,7.0,6.0,22.0,7.0,7.0,13.0,8.0,11.0,7.0,7.0,9.0,8.0,11.0,6.0,14.0,8.0,13.0,15.0
