,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep3822,26.0,25.0,10.0,18.0,15.0,27.0,25.0,12.0,27.0,27.0,23.0,15.0,27.0,28.0,30.0,18.0,21.0,12.0,22.0,26.0,19.0,34.0,26.0,22.0,10.0,19.0,25.0,13.0,31.0,23.0,25.0,7.0,12.0,26.0,34.0,20.0,17.0,30.0,12.0,14.0,20.0,30.0,24.0,21.0,25.0,22.0,28.0,27.0,36.0,25.0
ep3823,23.0,20.0,15.0,24.0,17.0,30.0,31.0,25.0,17.0,9.0,28.0,29.0,20.0,18.0,21.0,15.0,30.0,16.0,28.0,23.0,15.0,15.0,7.0,16.0,20.0,36.0,11.0,17.0,23.0,11.0,31.0,31.0,15.0,17.0,16.0,18.0,20.0,29.0,9.0,20.0,20.0,32.0,25.0,24.0,12.0,19.0,19.0,26.0,19.0,15.0
ep3824,24.0,23.0,12.0,28.0,28.0,29.0,24.0,29.0,15.0,9.0,32.0,16.0,13.0,18.0,14.0,30.0,15.0,22.0,22.0,26.0,13.0,11.0,19.0,12.0,33.0,12.0,19.0,15.0,19.0,27.0,17.0,20.0,31.0,17.0,23.0,16.0,17.0,9.0,18.0,29.0,7.0,23.0,16.0,25.0,21.0,36.0,31.0,21.0,21.0,23.0
ep3825,30.0,21.0,12.0,32.0,24.0,18.0,22.0,9.0,10.0,34.0,15.0,15.0,18.0,26.0,19.0,7.0,11.0,32.0,30.0,32.0,42.0,29.0,18.0,15.0,9.0,37.0,17.0,12.0,17.0,35.0,26.0,29.0,12.0,20.0,18.0,13.0,26.0,29.0,18.0,19.0,31.0,19.0,31.0,31.0,25.0,19.0,19.0,17.0,23.0,27.0
ep3826,11.0,30.0,18.0,8.0,14.0,21.0,29.0,9.0,28.0,22.0,26.0,25.0,24.0,19.0,25.0,17.0,25.0,16.0,13.0,26.0,23.0,32.0,25.0,30.0,30.0,29.0,22.0,17.0,19.0,25.0,27.0,17.0,22.0,28.0,21.0,32.0,31.0,34.0,36.0,18.0,24.0,36.0,28.0,22.0,23.0,12.0,9.0,11.0,26.0,24.0
ep3827,7.0,8.0,17.0,9.0,22.0,16.0,31.0,18.0,28.0,15.0,27.0,24.0,17.0,25.0,16.0,15.0,10.0,31.0,22.0,22.0,13.0,16.0,13.0,31.0,16.0,19.0,14.0,18.0,19.0,25.0,17.0,35.0,15.0,12.0,24.0,25.0,15.0,26.0,20.0,17.0,13.0,14.0,21.0,33.0,18.0,28.0,26.0,15.0,32.0,19.0
ep3828,9.0,20.0,18.0,7.0,11.0,20.0,26.0,27.0,17.0,13.0,9.0,21.0,22.0,27.0,21.0,17.0,16.0,12.0,18.0,22.0,22.0,38.0,16.0,18.0,24.0,23.0,13.0,36.0,31.0,23.0,17.0,16.0,17.0,28.0,25.0,30.0,16.0,17.0,23.0,32.0,17.0,17.0,15.0,36.0,27.0,28.0,13.0,21.0,39.0,26.0
ep3829,19.0,27.0,16.0,15.0,28.0,17.0,11.0,15.0,20.0,10.0,14.0,20.0,13.0,15.0,13.0,18.0,31.0,20.0,15.0,16.0,34.0,19.0,23.0,19.0,17.0,13.0,12.0,16.0,15.0,25.0,21.0,14.0,14.0,28.0,12.0,24.0,27.0,13.0,27.0,23.0,16.0,9.0,28.0,22.0,19.0,31.0,28.0,28.0,32.0,29.0
ep3830,42.0,19.0,17.0,37.0,19.0,19.0,28.0,12.0,30.0,9.0,11.0,21.0,18.0,16.0,9.0,24.0,32.0,25.0,33.0,13.0,29.0,15.0,21.0,14.0,19.0,19.0,17.0,31.0,9.0,15.0,24.0,21.0,20.0,11.0,21.0,18.0,28.0,24.0,25.0,14.0,24.0,19.0,25.0,28.0,21.0,29.0,27.0,20.0,37.0,16.0
ep3831,27.0,17.0,38.0,27.0,27.0,13.0,20.0,24.0,14.0,11.0,17.0,28.0,10.0,18.0,16.0,36.0,19.0,31.0,33.0,31.0,27.0,15.0,29.0,20.0,24.0,18.0,24.0,35.0,11.0,9.0,25.0,27.0,26.0,11.0,31.0,25.0,20.0,15.0,21.0,21.0,25.0,29.0,29.0,31.0,18.0,25.0,31.0,22.0,17.0,28.0
ep3832,25.0,22.0,23.0,34.0,30.0,8.0,14.0,14.0,13.0,9.0,18.0,21.0,16.0,17.0,27.0,11.0,16.0,37.0,18.0,24.0,13.0,19.0,11.0,13.0,20.0,13.0,24.0,42.0,27.0,23.0,24.0,15.0,25.0,18.0,26.0,7.0,17.0,15.0,36.0,10.0,22.0,13.0,25.0,35.0,17.0,19.0,21.0,19.0,10.0,21.0
ep3833,12.0,20.0,15.0,15.0,15.0,33.0,29.0,15.0,29.0,22.0,14.0,11.0,28.0,9.0,23.0,13.0,29.0,21.0,28.0,23.0,28.0,17.0,12.0,13.0,19.0,26.0,33.0,14.0,9.0,15.0,25.0,21.0,19.0,14.0,25.0,36.0,30.0,21.0,31.0,19.0,16.0,20.0,21.0,19.0,18.0,16.0,10.0,13.0,32.0,32.0
ep3834,25.0,28.0,16.0,21.0,25.0,19.0,16.0,21.0,31.0,18.0,22.0,24.0,23.0,21.0,14.0,40.0,21.0,27.0,34.0,17.0,33.0,23.0,29.0,27.0,33.0,24.0,13.0,17.0,11.0,13.0,40.0,19.0,13.0,28.0,35.0,26.0,14.0,24.0,31.0,13.0,16.0,18.0,24.0,37.0,16.0,15.0,18.0,17.0,14.0,15.0
ep3835,20.0,27.0,21.0,8.0,17.0,11.0,27.0,12.0,27.0,13.0,32.0,31.0,20.0,25.0,23.0,17.0,16.0,33.0,29.0,16.0,23.0,9.0,29.0,27.0,13.0,11.0,11.0,20.0,14.0,24.0,24.0,34.0,20.0,25.0,23.0,22.0,11.0,13.0,14.0,17.0,16.0,13.0,24.0,26.0,24.0,11.0,26.0,20.0,17.0,17.0
ep3836,27.0,29.0,13.0,18.0,7.0,15.0,13.0,18.0,34.0,12.0,14.0,11.0,12.0,16.0,17.0,36.0,27.0,24.0,25.0,19.0,24.0,37.0,41.0,17.0,19.0,15.0,13.0,17.0,14.0,21.0,15.0,23.0,15.0,12.0,7.0,9.0,26.0,19.0,27.0,18.0,15.0,20.0,19.0,38.0,23.0,15.0,18.0,24.0,22.0,29.0
ep3837,15.0,25.0,25.0,18.0,9.0,17.0,20.0,15.0,17.0,19.0,14.0,18.0,33.0,16.0,36.0,12.0,16.0,13.0,18.0,21.0,23.0,26.0,29.0,28.0,29.0,17.0,13.0,20.0,31.0,22.0,18.0,25.0,28.0,14.0,19.0,15.0,12.0,24.0,33.0,31.0,18.0,12.0,21.0,15.0,27.0,22.0,15.0,23.0,17.0,17.0
ep3838,22.0,20.0,26.0,26.0,28.0,24.0,15.0,7.0,13.0,19.0,23.0,22.0,24.0,24.0,22.0,9.0,21.0,22.0,19.0,19.0,30.0,24.0,25.0,24.0,11.0,20.0,25.0,33.0,13.0,27.0,15.0,13.0,26.0,30.0,22.0,29.0,20.0,11.0,20.0,31.0,23.0,19.0,22.0,20.0,13.0,29.0,28.0,10.0,12.0,9.0
ep3839,17.0,31.0,15.0,24.0,9.0,22.0,20.0,16.0,17.0,21.0,20.0,13.0,23.0,25.0,24.0,23.0,16.0,15.0,19.0,23.0,38.0,27.0,18.0,31.0,7.0,10.0,16.0,21.0,27.0,20.0,18.0,15.0,30.0,26.0,23.0,18.0,18.0,21.0,11.0,9.0,21.0,20.0,18.0,27.0,27.0,18.0,20.0,19.0,20.0,20.0
ep3840,14.0,21.0,21.0,25.0,21.0,34.0,22.0,24.0,16.0,29.0,30.0,38.0,29.0,35.0,18.0,12.0,14.0,17.0,33.0,15.0,33.0,30.0,12.0,36.0,16.0,27.0,12.0,26.0,18.0,20.0,38.0,13.0,16.0,9.0,23.0,23.0,22.0,19.0,24.0,22.0,15.0,38.0,21.0,18.0,13.0,14.0,17.0,16.0,11.0,21.0
ep3841,31.0,11.0,14.0,14.0,18.0,34.0,17.0,10.0,14.0,21.0,30.0,33.0,11.0,17.0,24.0,37.0,18.0,21.0,26.0,22.0,22.0,40.0,21.0,7.0,13.0,20.0,16.0,33.0,13.0,17.0,28.0,10.0,32.0,23.0,18.0,9.0,40.0,30.0,16.0,16.0,27.0,17.0,29.0,21.0,25.0,9.0,27.0,24.0,36.0,39.0
ep3842,17.0,21.0,27.0,18.0,17.0,34.0,39.0,17.0,23.0,20.0,32.0,19.0,19.0,17.0,23.0,28.0,26.0,21.0,18.0,19.0,32.0,24.0,28.0,25.0,14.0,31.0,17.0,28.0,16.0,37.0,28.0,20.0,15.0,30.0,35.0,17.0,17.0,38.0,23.0,25.0,32.0,25.0,22.0,26.0,21.0,17.0,21.0,22.0,19.0,27.0
ep3843,22.0,21.0,9.0,14.0,21.0,16.0,23.0,17.0,24.0,15.0,11.0,25.0,17.0,14.0,24.0,13.0,24.0,26.0,30.0,29.0,20.0,23.0,23.0,24.0,14.0,20.0,16.0,31.0,31.0,9.0,23.0,21.0,20.0,11.0,17.0,23.0,26.0,9.0,17.0,18.0,16.0,13.0,18.0,27.0,14.0,22.0,33.0,29.0,11.0,17.0
ep3844,29.0,16.0,29.0,22.0,20.0,21.0,13.0,38.0,31.0,29.0,24.0,30.0,20.0,31.0,22.0,33.0,25.0,13.0,36.0,13.0,7.0,11.0,20.0,19.0,31.0,9.0,16.0,25.0,28.0,27.0,35.0,19.0,22.0,9.0,23.0,20.0,30.0,13.0,15.0,23.0,7.0,30.0,22.0,19.0,25.0,19.0,20.0,34.0,20.0,19.0
ep3845,18.0,37.0,20.0,22.0,12.0,24.0,14.0,17.0,42.0,32.0,28.0,7.0,23.0,20.0,10.0,26.0,16.0,9.0,19.0,25.0,29.0,23.0,35.0,19.0,8.0,13.0,20.0,14.0,11.0,32.0,10.0,27.0,21.0,15.0,26.0,12.0,17.0,24.0,18.0,17.0,16.0,12.0,29.0,15.0,12.0,42.0,13.0,10.0,17.0,15.0
ep3846,30.0,18.0,9.0,14.0,7.0,34.0,17.0,20.0,28.0,21.0,7.0,18.0,33.0,22.0,14.0,25.0,21.0,31.0,21.0,13.0,30.0,17.0,30.0,22.0,32.0,17.0,25.0,34.0,18.0,15.0,13.0,15.0,35.0,23.0,25.0,14.0,17.0,24.0,34.0,21.0,17.0,11.0,16.0,28.0,23.0,18.0,15.0,25.0,10.0,30.0
ep3847,13.0,14.0,18.0,19.0,26.0,26.0,12.0,32.0,35.0,22.0,31.0,22.0,32.0,26.0,19.0,9.0,19.0,24.0,21.0,29.0,16.0,25.0,34.0,31.0,7.0,14.0,35.0,15.0,36.0,30.0,23.0,28.0,23.0,18.0,25.0,9.0,35.0,28.0,23.0,12.0,28.0,18.0,16.0,30.0,25.0,23.0,11.0,26.0,31.0,13.0
ep3848,14.0,30.0,22.0,12.0,14.0,25.0,20.0,11.0,17.0,19.0,17.0,25.0,21.0,15.0,30.0,29.0,13.0,11.0,38.0,21.0,28.0,14.0,19.0,28.0,13.0,28.0,17.0,22.0,17.0,22.0,37.0,28.0,17.0,34.0,22.0,29.0,27.0,23.0,23.0,9.0,16.0,27.0,29.0,25.0,23.0,17.0,30.0,24.0,25.0,13.0
ep3849,20.0,25.0,12.0,17.0,15.0,27.0,30.0,20.0,17.0,32.0,13.0,25.0,31.0,27.0,30.0,27.0,18.0,20.0,27.0,15.0,20.0,15.0,7.0,10.0,10.0,17.0,24.0,35.0,29.0,39.0,27.0,19.0,27.0,19.0,31.0,27.0,11.0,12.0,30.0,24.0,31.0,30.0,34.0,11.0,27.0,18.0,16.0,13.0,12.0,29.0
ep3850,20.0,18.0,21.0,29.0,24.0,28.0,27.0,15.0,27.0,30.0,22.0,17.0,11.0,22.0,11.0,20.0,15.0,22.0,29.0,25.0,29.0,29.0,9.0,16.0,29.0,32.0,21.0,19.0,15.0,22.0,19.0,15.0,21.0,21.0,10.0,19.0,20.0,17.0,13.0,19.0,24.0,11.0,22.0,21.0,23.0,21.0,19.0,16.0,19.0,12.0
ep3851,16.0,10.0,27.0,13.0,15.0,23.0,40.0,21.0,24.0,23.0,29.0,21.0,13.0,16.0,21.0,7.0,21.0,26.0,20.0,26.0,25.0,31.0,20.0,20.0,33.0,15.0,14.0,26.0,19.0,23.0,22.0,12.0,30.0,26.0,39.0,17.0,15.0,28.0,25.0,17.0,25.0,19.0,19.0,22.0,16.0,17.0,13.0,28.0,23.0,9.0
ep3852,25.0,10.0,29.0,21.0,28.0,15.0,27.0,31.0,22.0,28.0,20.0,21.0,24.0,16.0,25.0,32.0,41.0,24.0,20.0,22.0,12.0,15.0,8.0,25.0,32.0,25.0,11.0,17.0,37.0,13.0,31.0,26.0,19.0,12.0,18.0,30.0,24.0,21.0,17.0,14.0,19.0,18.0,30.0,15.0,22.0,20.0,25.0,23.0,12.0,28.0
ep3853,17.0,21.0,13.0,15.0,18.0,20.0,12.0,21.0,36.0,16.0,30.0,26.0,23.0,34.0,18.0,19.0,15.0,30.0,25.0,21.0,12.0,24.0,20.0,31.0,15.0,7.0,25.0,14.0,27.0,17.0,8.0,28.0,24.0,22.0,18.0,19.0,19.0,31.0,7.0,31.0,21.0,17.0,39.0,20.0,21.0,11.0,20.0,20.0,17.0,11.0
ep3854,24.0,17.0,27.0,20.0,27.0,35.0,35.0,16.0,19.0,22.0,12.0,41.0,35.0,19.0,14.0,18.0,14.0,26.0,23.0,21.0,22.0,12.0,21.0,21.0,19.0,22.0,19.0,25.0,34.0,12.0,16.0,33.0,16.0,20.0,38.0,21.0,16.0,17.0,7.0,22.0,20.0,18.0,23.0,20.0,23.0,12.0,21.0,19.0,15.0,15.0
ep3855,20.0,33.0,29.0,16.0,26.0,23.0,24.0,39.0,11.0,13.0,17.0,21.0,24.0,19.0,22.0,26.0,18.0,31.0,28.0,26.0,30.0,9.0,11.0,15.0,18.0,12.0,20.0,21.0,29.0,25.0,17.0,27.0,16.0,25.0,25.0,9.0,25.0,26.0,16.0,19.0,31.0,31.0,31.0,20.0,21.0,16.0,30.0,21.0,20.0,27.0
ep3856,35.0,15.0,21.0,25.0,16.0,21.0,17.0,28.0,19.0,16.0,28.0,15.0,30.0,28.0,30.0,27.0,29.0,36.0,27.0,22.0,15.0,21.0,13.0,23.0,9.0,17.0,32.0,10.0,22.0,28.0,37.0,38.0,8.0,42.0,26.0,22.0,36.0,28.0,21.0,17.0,28.0,20.0,24.0,9.0,13.0,9.0,18.0,13.0,12.0,23.0
ep3857,32.0,33.0,9.0,14.0,17.0,32.0,12.0,18.0,20.0,13.0,13.0,18.0,29.0,15.0,13.0,32.0,25.0,23.0,17.0,17.0,29.0,20.0,32.0,31.0,16.0,20.0,13.0,16.0,20.0,14.0,25.0,17.0,30.0,20.0,13.0,21.0,16.0,30.0,20.0,21.0,13.0,24.0,29.0,24.0,18.0,23.0,17.0,15.0,30.0,30.0
ep3858,22.0,19.0,25.0,15.0,19.0,32.0,15.0,19.0,19.0,23.0,23.0,23.0,21.0,21.0,12.0,10.0,17.0,26.0,28.0,20.0,21.0,23.0,32.0,20.0,26.0,25.0,11.0,33.0,28.0,27.0,26.0,19.0,22.0,36.0,32.0,34.0,12.0,19.0,9.0,29.0,14.0,20.0,22.0,29.0,25.0,36.0,11.0,34.0,31.0,21.0
ep3859,11.0,17.0,30.0,14.0,14.0,21.0,14.0,11.0,19.0,35.0,36.0,7.0,9.0,26.0,21.0,20.0,23.0,20.0,17.0,9.0,13.0,11.0,25.0,19.0,24.0,23.0,19.0,23.0,9.0,42.0,19.0,18.0,35.0,30.0,9.0,19.0,20.0,13.0,23.0,25.0,18.0,16.0,18.0,24.0,14.0,17.0,19.0,13.0,11.0,11.0
ep3860,42.0,26.0,13.0,15.0,15.0,23.0,14.0,29.0,26.0,19.0,18.0,19.0,28.0,31.0,18.0,25.0,9.0,27.0,29.0,29.0,13.0,33.0,22.0,36.0,26.0,30.0,23.0,16.0,33.0,14.0,18.0,22.0,18.0,19.0,9.0,19.0,12.0,31.0,38.0,32.0,13.0,19.0,22.0,13.0,9.0,24.0,17.0,29.0,8.0,20.0
ep3861,17.0,25.0,30.0,18.0,25.0,38.0,32.0,21.0,29.0,26.0,23.0,13.0,15.0,29.0,29.0,12.0,17.0,33.0,27.0,19.0,16.0,29.0,42.0,28.0,13.0,13.0,41.0,33.0,29.0,26.0,19.0,11.0,24.0,14.0,13.0,25.0,22.0,28.0,11.0,13.0,26.0,36.0,8.0,21.0,30.0,12.0,7.0,16.0,14.0,22.0
ep3862,28.0,7.0,17.0,31.0,16.0,24.0,15.0,20.0,12.0,27.0,18.0,23.0,26.0,21.0,22.0,27.0,33.0,15.0,15.0,23.0,23.0,13.0,26.0,17.0,11.0,31.0,11.0,14.0,28.0,22.0,25.0,36.0,18.0,18.0,19.0,21.0,23.0,22.0,33.0,23.0,33.0,21.0,22.0,33.0,19.0,38.0,18.0,23.0,33.0,23.0
ep3863,22.0,25.0,15.0,29.0,16.0,20.0,16.0,28.0,9.0,15.0,22.0,17.0,28.0,20.0,22.0,24.0,17.0,27.0,20.0,15.0,12.0,15.0,22.0,24.0,23.0,22.0,21.0,16.0,27.0,21.0,33.0,33.0,26.0,19.0,21.0,25.0,29.0,21.0,29.0,34.0,25.0,20.0,19.0,26.0,25.0,13.0,19.0,26.0,18.0,24.0
ep3864,13.0,22.0,26.0,25.0,9.0,20.0,9.0,33.0,28.0,14.0,11.0,22.0,27.0,10.0,21.0,21.0,17.0,15.0,20.0,7.0,27.0,19.0,22.0,16.0,8.0,9.0,17.0,30.0,28.0,23.0,23.0,15.0,22.0,22.0,23.0,13.0,29.0,28.0,18.0,9.0,18.0,23.0,18.0,25.0,26.0,14.0,21.0,15.0,15.0,24.0
ep3865,17.0,22.0,27.0,28.0,20.0,15.0,22.0,25.0,23.0,29.0,24.0,23.0,19.0,21.0,21.0,28.0,27.0,17.0,16.0,11.0,12.0,16.0,28.0,37.0,23.0,21.0,24.0,16.0,11.0,22.0,33.0,21.0,17.0,31.0,12.0,20.0,19.0,23.0,7.0,26.0,25.0,24.0,13.0,21.0,24.0,28.0,15.0,18.0,17.0,27.0
ep3866,21.0,25.0,19.0,21.0,36.0,24.0,32.0,16.0,27.0,9.0,19.0,32.0,9.0,25.0,17.0,10.0,15.0,31.0,9.0,24.0,24.0,26.0,34.0,21.0,9.0,28.0,15.0,13.0,22.0,23.0,25.0,12.0,26.0,10.0,18.0,20.0,13.0,28.0,19.0,35.0,31.0,27.0,16.0,16.0,26.0,17.0,19.0,19.0,27.0,16.0
ep3867,18.0,24.0,35.0,25.0,31.0,37.0,13.0,31.0,23.0,29.0,28.0,21.0,16.0,24.0,15.0,22.0,22.0,14.0,15.0,14.0,32.0,19.0,31.0,18.0,10.0,15.0,15.0,20.0,23.0,15.0,18.0,11.0,28.0,40.0,13.0,10.0,24.0,23.0,29.0,31.0,30.0,25.0,24.0,32.0,16.0,25.0,14.0,24.0,24.0,22.0
ep3868,21.0,18.0,15.0,24.0,26.0,19.0,29.0,29.0,25.0,13.0,30.0,9.0,27.0,12.0,32.0,24.0,17.0,30.0,24.0,14.0,29.0,20.0,22.0,19.0,21.0,14.0,22.0,11.0,15.0,24.0,21.0,22.0,12.0,29.0,10.0,23.0,11.0,32.0,18.0,24.0,24.0,23.0,20.0,23.0,16.0,11.0,16.0,36.0,18.0,34.0
ep3869,24.0,23.0,7.0,10.0,9.0,20.0,26.0,19.0,34.0,34.0,20.0,20.0,23.0,26.0,10.0,28.0,22.0,16.0,16.0,22.0,36.0,21.0,28.0,30.0,22.0,16.0,24.0,19.0,19.0,23.0,19.0,25.0,24.0,26.0,14.0,8.0,19.0,21.0,20.0,19.0,15.0,13.0,17.0,16.0,14.0,26.0,30.0,11.0,28.0,15.0
ep3870,7.0,20.0,15.0,16.0,13.0,24.0,19.0,17.0,18.0,23.0,9.0,30.0,29.0,27.0,7.0,18.0,15.0,18.0,21.0,30.0,31.0,29.0,17.0,30.0,24.0,33.0,16.0,26.0,31.0,38.0,8.0,41.0,30.0,19.0,16.0,18.0,25.0,18.0,41.0,32.0,14.0,32.0,17.0,20.0,25.0,31.0,23.0,23.0,25.0,26.0
ep3871,9.0,17.0,25.0,20.0,33.0,28.0,20.0,26.0,37.0,31.0,21.0,19.0,25.0,30.0,18.0,16.0,39.0,20.0,31.0,34.0,28.0,14.0,22.0,20.0,23.0,24.0,12.0,27.0,10.0,16.0,23.0,27.0,13.0,21.0,21.0,22.0,29.0,23.0,23.0,15.0,18.0,30.0,30.0,22.0,35.0,22.0,39.0,24.0,19.0,19.0
ep3872,13.0,23.0,22.0,19.0,41.0,27.0,19.0,13.0,22.0,42.0,25.0,34.0,24.0,25.0,26.0,12.0,25.0,30.0,16.0,24.0,21.0,25.0,29.0,25.0,18.0,14.0,28.0,23.0,17.0,15.0,26.0,9.0,17.0,18.0,14.0,25.0,29.0,18.0,16.0,14.0,16.0,29.0,21.0,8.0,26.0,20.0,30.0,24.0,21.0,28.0
ep3873,29.0,15.0,7.0,20.0,23.0,12.0,21.0,15.0,10.0,17.0,8.0,24.0,21.0,25.0,20.0,10.0,11.0,23.0,22.0,24.0,26.0,9.0,33.0,20.0,32.0,23.0,13.0,18.0,25.0,30.0,16.0,13.0,32.0,29.0,36.0,13.0,11.0,23.0,32.0,22.0,23.0,12.0,21.0,9.0,12.0,15.0,23.0,24.0,16.0,18.0
ep3874,24.0,21.0,22.0,26.0,15.0,27.0,33.0,17.0,19.0,23.0,21.0,21.0,22.0,24.0,26.0,17.0,25.0,19.0,17.0,19.0,17.0,18.0,17.0,7.0,21.0,24.0,20.0,26.0,19.0,17.0,24.0,30.0,20.0,26.0,17.0,20.0,21.0,15.0,18.0,24.0,9.0,23.0,26.0,28.0,19.0,15.0,12.0,37.0,23.0,22.0
ep3875,29.0,14.0,23.0,20.0,20.0,22.0,11.0,15.0,22.0,13.0,17.0,13.0,15.0,14.0,9.0,13.0,38.0,19.0,38.0,18.0,22.0,35.0,15.0,25.0,29.0,25.0,29.0,18.0,20.0,21.0,33.0,21.0,11.0,19.0,18.0,19.0,26.0,16.0,27.0,17.0,19.0,25.0,28.0,28.0,13.0,32.0,18.0,29.0,19.0,13.0
ep3876,15.0,17.0,11.0,13.0,19.0,12.0,17.0,22.0,28.0,21.0,25.0,17.0,15.0,18.0,16.0,12.0,16.0,21.0,28.0,11.0,19.0,16.0,18.0,22.0,27.0,26.0,29.0,31.0,23.0,14.0,18.0,9.0,24.0,13.0,31.0,23.0,12.0,18.0,20.0,31.0,16.0,17.0,26.0,23.0,25.0,24.0,14.0,24.0,13.0,29.0
ep3877,13.0,25.0,26.0,14.0,7.0,15.0,22.0,27.0,37.0,8.0,28.0,16.0,28.0,19.0,21.0,18.0,27.0,34.0,11.0,25.0,13.0,8.0,23.0,14.0,25.0,21.0,7.0,9.0,13.0,23.0,22.0,19.0,33.0,19.0,29.0,29.0,19.0,18.0,12.0,32.0,30.0,25.0,9.0,28.0,18.0,16.0,18.0,27.0,19.0,28.0
ep3878,17.0,12.0,7.0,23.0,24.0,8.0,17.0,21.0,30.0,15.0,16.0,22.0,16.0,26.0,30.0,22.0,7.0,22.0,17.0,39.0,18.0,32.0,10.0,25.0,23.0,22.0,26.0,18.0,20.0,18.0,9.0,28.0,31.0,31.0,22.0,26.0,11.0,42.0,26.0,32.0,33.0,21.0,19.0,21.0,19.0,33.0,31.0,16.0,7.0,28.0
ep3879,12.0,9.0,31.0,11.0,21.0,21.0,26.0,14.0,21.0,20.0,16.0,16.0,22.0,19.0,15.0,15.0,13.0,32.0,20.0,25.0,17.0,9.0,9.0,28.0,33.0,21.0,23.0,27.0,29.0,32.0,22.0,7.0,17.0,21.0,15.0,25.0,28.0,26.0,25.0,27.0,24.0,23.0,31.0,16.0,34.0,29.0,14.0,23.0,28.0,22.0
ep3880,24.0,18.0,32.0,26.0,26.0,29.0,29.0,17.0,21.0,9.0,29.0,17.0,18.0,25.0,12.0,14.0,26.0,16.0,16.0,17.0,22.0,22.0,17.0,29.0,19.0,32.0,22.0,27.0,24.0,19.0,21.0,28.0,22.0,14.0,11.0,16.0,18.0,20.0,24.0,16.0,24.0,13.0,13.0,30.0,25.0,18.0,18.0,19.0,11.0,17.0
ep3881,35.0,13.0,29.0,13.0,15.0,16.0,29.0,18.0,9.0,24.0,29.0,14.0,24.0,12.0,20.0,12.0,31.0,31.0,18.0,25.0,28.0,23.0,11.0,20.0,25.0,26.0,10.0,30.0,16.0,18.0,8.0,24.0,26.0,16.0,26.0,16.0,10.0,20.0,23.0,16.0,13.0,18.0,33.0,21.0,31.0,26.0,25.0,16.0,28.0,16.0
ep3882,30.0,17.0,20.0,27.0,13.0,31.0,13.0,16.0,25.0,13.0,22.0,29.0,19.0,30.0,27.0,22.0,25.0,18.0,22.0,12.0,29.0,17.0,32.0,7.0,20.0,21.0,17.0,13.0,14.0,32.0,21.0,28.0,14.0,31.0,21.0,12.0,27.0,9.0,24.0,23.0,20.0,36.0,28.0,28.0,28.0,21.0,25.0,16.0,22.0,25.0
ep3883,33.0,23.0,17.0,19.0,32.0,13.0,25.0,20.0,34.0,37.0,17.0,39.0,25.0,32.0,26.0,19.0,18.0,22.0,30.0,9.0,30.0,12.0,24.0,35.0,18.0,23.0,20.0,31.0,33.0,30.0,26.0,23.0,16.0,22.0,9.0,15.0,22.0,30.0,11.0,16.0,22.0,26.0,19.0,20.0,21.0,23.0,25.0,11.0,26.0,19.0
ep3884,21.0,15.0,22.0,18.0,24.0,33.0,27.0,13.0,13.0,37.0,23.0,25.0,10.0,30.0,11.0,25.0,34.0,23.0,17.0,15.0,23.0,7.0,7.0,28.0,20.0,24.0,21.0,15.0,27.0,26.0,19.0,14.0,19.0,39.0,22.0,16.0,29.0,21.0,15.0,23.0,19.0,29.0,10.0,22.0,37.0,17.0,19.0,15.0,10.0,24.0
ep3885,23.0,21.0,16.0,28.0,27.0,15.0,38.0,18.0,18.0,32.0,21.0,30.0,22.0,17.0,24.0,28.0,13.0,36.0,9.0,14.0,21.0,39.0,13.0,23.0,25.0,10.0,27.0,24.0,19.0,22.0,25.0,27.0,12.0,13.0,10.0,26.0,16.0,20.0,11.0,29.0,24.0,9.0,35.0,21.0,19.0,31.0,29.0,26.0,30.0,36.0
ep3886,20.0,40.0,24.0,23.0,9.0,19.0,29.0,31.0,10.0,20.0,19.0,24.0,32.0,23.0,21.0,7.0,20.0,19.0,10.0,17.0,18.0,11.0,21.0,23.0,15.0,18.0,36.0,30.0,14.0,22.0,29.0,37.0,21.0,17.0,19.0,15.0,22.0,18.0,17.0,18.0,12.0,15.0,24.0,22.0,21.0,11.0,25.0,15.0,13.0,15.0
ep3887,13.0,25.0,29.0,19.0,32.0,32.0,18.0,16.0,14.0,17.0,27.0,15.0,19.0,13.0,29.0,12.0,19.0,22.0,24.0,12.0,13.0,23.0,26.0,26.0,27.0,12.0,24.0,24.0,16.0,19.0,12.0,23.0,20.0,25.0,21.0,18.0,22.0,27.0,10.0,24.0,7.0,15.0,25.0,12.0,16.0,22.0,35.0,16.0,19.0,23.0
ep3888,25.0,20.0,28.0,16.0,25.0,9.0,19.0,25.0,15.0,27.0,24.0,20.0,10.0,29.0,15.0,28.0,7.0,20.0,16.0,12.0,21.0,42.0,22.0,19.0,22.0,23.0,25.0,26.0,24.0,16.0,40.0,7.0,42.0,11.0,16.0,7.0,14.0,23.0,13.0,28.0,18.0,15.0,25.0,36.0,13.0,20.0,19.0,33.0,30.0,17.0
