,agent1
ep1,27.718665664231334
ep2,39.80980218604849
ep3,35.65731125132067
ep4,39.80980218604849
ep5,35.65731125132067
ep6,39.80980218604849
ep7,35.65731125132067
ep8,38.41170416418801
ep9,32.957730757419384
ep10,41.22202241015
ep11,31.628153449845186
ep12,41.22202241015
ep13,39.80980218604849
ep14,41.22202241015
ep15,35.65731125132067
ep16,30.311871915346735
ep17,35.65731125132067
ep18,35.65731125132067
ep19,38.41170416418801
ep20,25.17706421751313
ep21,44.089401499999994
ep22,37.02758712254613
ep23,44.089401499999994
ep24,37.02758712254613
ep25,35.65731125132067
ep26,35.65731125132067
ep27,35.65731125132067
ep28,32.957730757419384
ep29,41.22202241015
ep30,42.648507484999996
ep31,34.30073813880746
ep32,34.30073813880746
ep33,41.22202241015
ep34,38.41170416418801
ep35,35.65731125132067
ep36,26.44147900758902
ep37,39.80980218604849
ep38,41.22202241015
ep39,38.41170416418801
ep40,42.648507484999996
ep41,35.65731125132067
ep42,27.718665664231334
ep43,35.65731125132067
ep44,41.22202241015
ep45,37.02758712254613
ep46,39.80980218604849
ep47,32.957730757419384
ep48,41.22202241015
ep49,44.089401499999994
ep50,35.65731125132067
ep51,39.80980218604849
ep52,42.648507484999996
ep53,27.718665664231334
ep54,35.65731125132067
ep55,42.648507484999996
ep56,27.718665664231334
ep57,35.65731125132067
ep58,41.22202241015
ep59,38.41170416418801
ep60,37.02758712254613
ep61,34.30073813880746
ep62,31.628153449845186
ep63,32.957730757419384
ep64,35.65731125132067
ep65,35.65731125132067
ep66,34.30073813880746
ep67,37.02758712254613
ep68,41.22202241015
ep69,35.65731125132067
ep70,31.628153449845186
ep71,41.22202241015
ep72,32.957730757419384
ep73,38.41170416418801
ep74,38.41170416418801
ep75,30.311871915346735
ep76,37.02758712254613
ep77,30.311871915346735
ep78,37.02758712254613
ep79,34.30073813880746
ep80,35.65731125132067
ep81,38.41170416418801
ep82,27.718665664231334
ep83,41.22202241015
ep84,38.41170416418801
ep85,41.22202241015
ep86,39.80980218604849
ep87,37.02758712254613
ep88,38.41170416418801
ep89,37.02758712254613
ep90,41.22202241015
ep91,44.089401499999994
ep92,35.65731125132067
ep93,31.628153449845186
ep94,27.718665664231334
ep95,30.311871915346735
ep96,31.628153449845186
ep97,35.65731125132067
ep98,42.648507484999996
ep99,31.628153449845186
ep100,38.41170416418801
ep101,41.22202241015
ep102,37.02758712254613
ep103,38.41170416418801
ep104,41.22202241015
ep105,34.30073813880746
ep106,41.22202241015
ep107,37.02758712254613
ep108,31.628153449845186
ep109,35.65731125132067
ep110,34.30073813880746
ep111,37.02758712254613
ep112,37.02758712254613
ep113,42.648507484999996
ep114,38.41170416418801
ep115,31.628153449845186
ep116,37.02758712254613
ep117,38.41170416418801
ep118,34.30073813880746
ep119,25.17706421751313
ep120,30.311871915346735
ep121,41.22202241015
ep122,39.80980218604849
ep123,29.00875319619327
ep124,26.44147900758902
ep125,37.02758712254613
ep126,41.22202241015
ep127,41.22202241015
ep128,38.41170416418801
ep129,35.65731125132067
ep130,39.80980218604849
ep131,38.41170416418801
ep132,41.22202241015
ep133,32.957730757419384
ep134,37.02758712254613
ep135,38.41170416418801
ep136,41.22202241015
ep137,37.02758712254613
ep138,44.089401499999994
ep139,44.089401499999994
ep140,41.22202241015
ep141,32.957730757419384
ep142,41.22202241015
ep143,37.02758712254613
ep144,44.089401499999994
ep145,41.22202241015
ep146,41.22202241015
ep147,42.648507484999996
ep148,37.02758712254613
ep149,23.925293575338
ep150,35.65731125132067
ep151,44.089401499999994
ep152,32.957730757419384
ep153,38.41170416418801
ep154,37.02758712254613
ep155,35.65731125132067
ep156,30.311871915346735
ep157,34.30073813880746
ep158,35.65731125132067
ep159,39.80980218604849
ep160,35.65731125132067
ep161,39.80980218604849
ep162,44.089401499999994
ep163,38.41170416418801
ep164,38.41170416418801
ep165,30.311871915346735
ep166,35.65731125132067
ep167,37.02758712254613
ep168,42.648507484999996
ep169,34.30073813880746
ep170,37.02758712254613
ep171,32.957730757419384
ep172,34.30073813880746
ep173,44.089401499999994
ep174,38.41170416418801
ep175,44.089401499999994
ep176,39.80980218604849
ep177,31.628153449845186
ep178,30.311871915346735
ep179,38.41170416418801
ep180,32.957730757419384
ep181,44.089401499999994
ep182,37.02758712254613
ep183,41.22202241015
ep184,44.089401499999994
ep185,44.089401499999994
ep186,41.22202241015
ep187,35.65731125132067
ep188,38.41170416418801
ep189,35.65731125132067
ep190,38.41170416418801
ep191,32.957730757419384
ep192,29.00875319619327
ep193,38.41170416418801
ep194,34.30073813880746
ep195,39.80980218604849
ep196,32.957730757419384
ep197,38.41170416418801
ep198,44.089401499999994
ep199,35.65731125132067
ep200,41.22202241015
ep201,39.80980218604849
ep202,38.41170416418801
ep203,38.41170416418801
ep204,39.80980218604849
ep205,30.311871915346735
ep206,38.41170416418801
ep207,35.65731125132067
ep208,38.41170416418801
ep209,34.30073813880746
ep210,37.02758712254613
ep211,32.957730757419384
ep212,38.41170416418801
ep213,44.089401499999994
ep214,37.02758712254613
ep215,31.628153449845186
ep216,27.718665664231334
ep217,34.30073813880746
ep218,38.41170416418801
ep219,44.089401499999994
ep220,29.00875319619327
ep221,34.30073813880746
ep222,37.02758712254613
ep223,44.089401499999994
ep224,41.22202241015
ep225,41.22202241015
ep226,27.718665664231334
ep227,44.089401499999994
ep228,39.80980218604849
ep229,41.22202241015
ep230,32.957730757419384
ep231,34.30073813880746
ep232,30.311871915346735
ep233,44.089401499999994
ep234,34.30073813880746
ep235,44.089401499999994
ep236,41.22202241015
ep237,37.02758712254613
ep238,39.80980218604849
ep239,31.628153449845186
ep240,32.957730757419384
ep241,32.957730757419384
ep242,42.648507484999996
ep243,31.628153449845186
ep244,34.30073813880746
ep245,39.80980218604849
ep246,41.22202241015
ep247,31.628153449845186
ep248,29.00875319619327
ep249,35.65731125132067
ep250,25.17706421751313
ep251,39.80980218604849
ep252,35.65731125132067
ep253,37.02758712254613
ep254,44.089401499999994
ep255,44.089401499999994
ep256,44.089401499999994
ep257,38.41170416418801
ep258,41.22202241015
ep259,38.41170416418801
ep260,37.02758712254613
ep261,34.30073813880746
ep262,37.02758712254613
ep263,38.41170416418801
ep264,38.41170416418801
ep265,31.628153449845186
ep266,41.22202241015
ep267,41.22202241015
ep268,30.311871915346735
ep269,35.65731125132067
ep270,32.957730757419384
ep271,38.41170416418801
ep272,38.41170416418801
ep273,39.80980218604849
ep274,41.22202241015
ep275,32.957730757419384
ep276,35.65731125132067
ep277,38.41170416418801
ep278,44.089401499999994
ep279,35.65731125132067
ep280,37.02758712254613
ep281,37.02758712254613
ep282,27.718665664231334
ep283,30.311871915346735
ep284,30.311871915346735
ep285,39.80980218604849
ep286,34.30073813880746
ep287,35.65731125132067
ep288,42.648507484999996
ep289,34.30073813880746
ep290,35.65731125132067
ep291,38.41170416418801
ep292,38.41170416418801
ep293,44.089401499999994
ep294,37.02758712254613
ep295,35.65731125132067
ep296,39.80980218604849
ep297,38.41170416418801
ep298,38.41170416418801
ep299,42.648507484999996
ep300,44.089401499999994
ep301,34.30073813880746
ep302,37.02758712254613
ep303,25.17706421751313
ep304,35.65731125132067
ep305,34.30073813880746
ep306,44.089401499999994
ep307,35.65731125132067
ep308,37.02758712254613
ep309,44.089401499999994
ep310,38.41170416418801
ep311,41.22202241015
ep312,35.65731125132067
ep313,38.41170416418801
ep314,34.30073813880746
ep315,34.30073813880746
ep316,35.65731125132067
ep317,44.089401499999994
ep318,29.00875319619327
ep319,41.22202241015
ep320,34.30073813880746
ep321,39.80980218604849
ep322,35.65731125132067
ep323,37.02758712254613
ep324,27.718665664231334
ep325,39.80980218604849
ep326,34.30073813880746
ep327,27.718665664231334
ep328,27.718665664231334
ep329,34.30073813880746
ep330,39.80980218604849
ep331,44.089401499999994
ep332,41.22202241015
ep333,34.30073813880746
ep334,41.22202241015
ep335,31.628153449845186
ep336,35.65731125132067
